com.samsung.shealth.activity.day_summary,6100041,1
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,25020000,2019-07-03 05:00:00.358,15164.018,521570,17852,10644203,1562112000000,eL5K8TBQJK,11165773,308,com.sec.android.app.shealth,2019-07-04 04:37:09.410,300000,4f88d831-fb2d-42a4-bd77-c0fcd5a79852,4f88d831-fb2d-42a4-bd77-c0fcd5a79852.extra_data.json,707.9004,
0,60,21540000,2019-01-31 07:00:00.498,4394.45,141691,4752,2906073,1548892800000,eL5K8TBQJK,3047764,83,com.sec.android.app.shealth,2019-02-01 06:35:10.678,120000,4642b2b3-7229-4532-82ae-b6541dedb2f6,4642b2b3-7229-4532-82ae-b6541dedb2f6.extra_data.json,222.14001,
0,60,15060000,2019-04-30 06:00:00.599,5168.4287,62339,6525,4208088,1556582400000,eL5K8TBQJK,4270427,118,com.sec.android.app.shealth,2019-05-01 05:21:57.929,120000,347195ab-13f0-41b5-a5d6-0052bd8fb8cd,347195ab-13f0-41b5-a5d6-0052bd8fb8cd.extra_data.json,244.18005,
0,60,22200000,2019-06-23 06:00:01.677,2697.2104,18228,3401,2155338,1561248000000,eL5K8TBQJK,2173566,58,com.sec.android.app.shealth,2019-06-24 03:47:59.661,120000,9a76cb05-67a9-47ab-bb7f-f3481e3d37e5,9a76cb05-67a9-47ab-bb7f-f3481e3d37e5.extra_data.json,121.39999,
911290,60,27060000,2019-12-17 07:00:00.520,8871.246,1381599,10704,4541642,1576540800000,eL5K8TBQJK,6834531,188,com.sec.android.app.shealth,2019-12-18 06:21:48.039,1621874,2fd53dcf-1003-4881-bd8b-473138270afa,2fd53dcf-1003-4881-bd8b-473138270afa.extra_data.json,493.64224,
0,60,44280000,2019-04-20 06:00:00.618,2613.3801,8800,3203,2121727,1555718400000,eL5K8TBQJK,2130527,58,com.sec.android.app.shealth,2019-04-21 05:11:58.885,52693,0c6a3315-65f7-4e03-a1cd-e511ffe372c1,0c6a3315-65f7-4e03-a1cd-e511ffe372c1.extra_data.json,120.9,
0,60,36120000,2020-01-05 07:00:00.567,3302.679,14000,4339,2768417,1578182400000,eL5K8TBQJK,2782417,76,com.sec.android.app.shealth,2020-01-06 15:32:15.446,300000,a76250fa-b1af-496d-b9b5-bbcedbcdc956,a76250fa-b1af-496d-b9b5-bbcedbcdc956.extra_data.json,157.331,
0,60,34320000,2020-01-11 07:00:00.888,5417.174,80756,7068,4535968,1578700800000,eL5K8TBQJK,4616724,126,com.sec.android.app.shealth,2020-01-12 07:58:20.610,180000,7343bc65-b854-4e2d-93e9-903be2555b66,7343bc65-b854-4e2d-93e9-903be2555b66.extra_data.json,262.7301,
0,60,16380000,2019-07-24 06:00:00.451,5086.797,20800,7004,4562100,1563926400000,eL5K8TBQJK,4582900,126,com.sec.android.app.shealth,2019-07-25 06:55:14.535,120000,0d375122-c9ff-4722-ac46-00413c33a532,0d375122-c9ff-4722-ac46-00413c33a532.extra_data.json,240.16998,
0,60,24960000,2019-12-02 06:00:00.635,5875.9033,71027,7813,4807081,1575244800000,eL5K8TBQJK,4878108,135,com.sec.android.app.shealth,2019-12-03 06:15:14.863,420000,4db2b633-1560-496a-8e13-a442d0b4ae75,4db2b633-1560-496a-8e13-a442d0b4ae75.extra_data.json,274.70016,
785160,60,25800000,2019-11-16 06:00:00.714,13382.625,50094,18854,12176448,1573862400000,eL5K8TBQJK,13011702,358,com.sec.android.app.shealth,2019-11-17 08:15:32.221,1573600,a7544fc9-1ad0-4ba8-ba0e-667dc421d6f5,a7544fc9-1ad0-4ba8-ba0e-667dc421d6f5.extra_data.json,697.8064,
0,60,19800000,2019-08-06 05:00:01.515,8958.026,85393,11924,7354318,1565049600000,eL5K8TBQJK,7439711,205,com.sec.android.app.shealth,2019-08-07 07:30:10.815,963160,d36131b8-12fe-4362-a498-d74e995edfbf,d36131b8-12fe-4362-a498-d74e995edfbf.extra_data.json,425.19705,
0,60,25440000,2019-09-21 05:00:10.550,6708.6187,74311,8992,5656365,1569024000000,eL5K8TBQJK,5730676,158,com.sec.android.app.shealth,2019-09-22 09:29:20.403,420000,233d52c5-0b90-453b-b45c-f7161ef539ac,233d52c5-0b90-453b-b45c-f7161ef539ac.extra_data.json,327.63995,
0,60,33420000,2020-01-10 07:00:00.401,4310.2905,85600,5847,3752512,1578614400000,eL5K8TBQJK,3838112,105,com.sec.android.app.shealth,2020-01-11 08:23:03.665,120000,1f09cc9d-8741-41d2-a96b-05c2fa7d2ecf,1f09cc9d-8741-41d2-a96b-05c2fa7d2ecf.extra_data.json,223.36005,
0,60,15120000,2019-03-15 07:00:00.849,4852.4404,34548,6170,3989608,1552608000000,eL5K8TBQJK,4024156,110,com.sec.android.app.shealth,2019-03-16 06:59:31.481,180000,c04a0b53-caf8-4f08-ada9-6ebb6852f180,c04a0b53-caf8-4f08-ada9-6ebb6852f180.extra_data.json,234.68005,
0,60,17580000,2019-11-23 06:00:00.395,2803.6787,32000,3801,2480543,1574467200000,eL5K8TBQJK,2512543,68,com.sec.android.app.shealth,2019-11-24 04:40:48.572,60000,2cf00cce-1b5c-4741-b657-0ce8a0947e8b,2cf00cce-1b5c-4741-b657-0ce8a0947e8b.extra_data.json,137.39003,
0,60,35520000,2019-03-09 07:00:00.829,4804.4204,40800,6108,3977201,1552089600000,eL5K8TBQJK,4018001,110,com.sec.android.app.shealth,2019-03-10 06:55:03.474,180000,2e95131b-c1a1-4965-92e2-f2a51104a965,2e95131b-c1a1-4965-92e2-f2a51104a965.extra_data.json,229.87001,
0,60,21240000,2019-02-04 07:11:00.413,2322.0396,28400,2839,1846256,1549238400000,eL5K8TBQJK,1874656,50,com.sec.android.app.shealth,2019-02-05 13:53:49.019,46689,58db8e2f-daec-4287-b5ef-4d259a73598a,58db8e2f-daec-4287-b5ef-4d259a73598a.extra_data.json,111.02,
0,60,29760000,2019-05-26 06:00:01.164,1215.0599,7200,1558,1027180,1558828800000,eL5K8TBQJK,1034380,28,com.sec.android.app.shealth,2019-05-27 05:28:47.318,60000,52f9e7da-13da-4b0c-8263-53c7f3c5538b,52f9e7da-13da-4b0c-8263-53c7f3c5538b.extra_data.json,59.25999,
0,60,37500000,2019-07-22 06:00:01.024,2802.3076,40169,3774,2407293,1563753600000,eL5K8TBQJK,2447462,66,com.sec.android.app.shealth,2019-07-23 06:55:10.883,120000,d93845a5-e36a-4594-85e0-0d9d0aa710e9,d93845a5-e36a-4594-85e0-0d9d0aa710e9.extra_data.json,132.56001,
0,60,15360000,2019-05-13 06:00:00.685,5216.5093,44290,6549,4226684,1557705600000,eL5K8TBQJK,4270974,116,com.sec.android.app.shealth,2019-05-14 05:12:04.721,180000,4b925023-e3e5-4346-9965-363a2e95dec5,4b925023-e3e5-4346-9965-363a2e95dec5.extra_data.json,246.88008,
0,60,25440000,2019-03-03 07:00:00.494,1759.18,11200,2230,1468734,1551571200000,eL5K8TBQJK,1479934,40,com.sec.android.app.shealth,2019-03-04 07:00:01.052,52693,1e0e54cb-e150-47e6-9e24-e70922f84215,1e0e54cb-e150-47e6-9e24-e70922f84215.extra_data.json,88.23999,
0,60,13440000,2019-11-12 06:00:00.808,3638.3245,15158,5060,3155571,1573516800000,eL5K8TBQJK,3170729,86,com.sec.android.app.shealth,2019-11-13 06:11:51.383,420000,94d52101-7db7-4f3f-b208-06520a948564,94d52101-7db7-4f3f-b208-06520a948564.extra_data.json,175.97002,
0,60,14880000,2019-05-05 06:00:00.501,2072.84,14800,2593,1697485,1557014400000,eL5K8TBQJK,1712285,46,com.sec.android.app.shealth,2019-05-06 05:32:00.198,60000,2f921fa2-9a66-4b31-b004-ff869a980d50,2f921fa2-9a66-4b31-b004-ff869a980d50.extra_data.json,97.509995,
0,60,38040000,2019-08-10 05:00:00.833,7511.4624,16800,10321,6614782,1565395200000,eL5K8TBQJK,6631582,183,com.sec.android.app.shealth,2019-08-11 05:55:44.270,951730,607b7d80-dcf2-4a8c-aacf-98b39e9c426a,607b7d80-dcf2-4a8c-aacf-98b39e9c426a.extra_data.json,352.11325,
1316550,60,16860000,2019-08-27 05:00:00.933,8158.0444,107745,11459,6759721,1566864000000,eL5K8TBQJK,8184016,225,com.sec.android.app.shealth,2019-08-28 06:55:21.913,1316550,bdfbe085-a362-49d3-af12-85565fad6d87,bdfbe085-a362-49d3-af12-85565fad6d87.extra_data.json,488.92133,
0,60,39960000,2019-03-18 07:00:01.385,2747.1907,23107,3437,2229355,1552867200000,eL5K8TBQJK,2252462,61,com.sec.android.app.shealth,2019-03-19 06:54:34.965,120000,099a8129-019a-4dd9-9175-3152b57908d1,099a8129-019a-4dd9-9175-3152b57908d1.extra_data.json,129.06,
0,60,27720000,2019-07-31 05:00:00.932,4905.8105,31694,6701,4357044,1564531200000,eL5K8TBQJK,4388738,120,com.sec.android.app.shealth,2019-08-01 06:35:18.497,120000,19428a06-d221-40e8-8e58-287b6d71e21b,19428a06-d221-40e8-8e58-287b6d71e21b.extra_data.json,233.26,
0,60,18960000,2019-06-05 06:00:01.113,3465.7512,42800,4364,2809314,1559692800000,eL5K8TBQJK,2852114,76,com.sec.android.app.shealth,2019-06-06 05:47:45.753,60000,33a97a79-49b1-4a0f-bae9-ad074b031187,33a97a79-49b1-4a0f-bae9-ad074b031187.extra_data.json,162.35007,
0,60,26580000,2019-06-17 06:00:00.647,2885.2896,26000,3598,2356511,1560729600000,eL5K8TBQJK,2382511,65,com.sec.android.app.shealth,2019-06-18 05:15:01.835,52026,e60f88f2-8be0-4aea-8081-60d492396bfd,e60f88f2-8be0-4aea-8081-60d492396bfd.extra_data.json,137.40997,
0,60,22980000,2019-07-08 06:46:43.144,2853.2302,29200,3544,2271652,1562544000000,eL5K8TBQJK,2300852,61,com.sec.android.app.shealth,2019-07-09 05:35:06.244,120000,31609c2d-663b-44da-b8ac-70acb107d348,31609c2d-663b-44da-b8ac-70acb107d348.extra_data.json,133.14998,
1527560,60,19680000,2019-09-19 05:00:00.741,10801.351,161919,14461,8418939,1568851200000,eL5K8TBQJK,10108418,280,com.sec.android.app.shealth,2019-09-20 04:19:15.674,917480,1b7a689d-c224-469b-b3ef-02644dc33df0,1b7a689d-c224-469b-b3ef-02644dc33df0.extra_data.json,635.1479,
0,60,15120000,2019-03-25 07:00:00.578,3879.47,29725,4967,3157364,1553472000000,eL5K8TBQJK,3187089,86,com.sec.android.app.shealth,2019-03-26 05:34:24.790,240000,68ec490c-d465-42fa-9159-3846e56f2a97,68ec490c-d465-42fa-9159-3846e56f2a97.extra_data.json,186.02997,
0,60,18600000,2019-11-07 06:00:00.342,7871.341,151646,10427,6307879,1573084800000,eL5K8TBQJK,6459525,178,com.sec.android.app.shealth,2019-11-08 18:04:19.063,819180,1b2c144e-aad5-4450-a678-ef311904fd79,1b2c144e-aad5-4450-a678-ef311904fd79.extra_data.json,376.37744,
0,60,34560000,2019-08-31 05:00:02.259,9783.948,153620,13588,8023232,1567209600000,eL5K8TBQJK,8176852,225,com.sec.android.app.shealth,2019-09-01 04:35:13.823,2026390,1fd1b35c-6744-48af-a51e-bcdfbe5a952e,1fd1b35c-6744-48af-a51e-bcdfbe5a952e.extra_data.json,465.2174,
0,60,22020000,2019-08-13 05:00:00.284,9498.443,21053,13370,8294239,1565654400000,eL5K8TBQJK,8315292,230,com.sec.android.app.shealth,2019-08-14 06:15:19.691,2280000,eb1ef10d-1308-4176-87b6-3154bf7514e3,eb1ef10d-1308-4176-87b6-3154bf7514e3.extra_data.json,452.66364,
0,60,27660000,2019-10-26 05:00:02.587,9544.633,95809,12614,7966830,1572048000000,eL5K8TBQJK,8062639,221,com.sec.android.app.shealth,2019-10-27 07:15:19.560,360000,ed9c3740-5e4e-4ed6-bfd8-fcaa556eed65,ed9c3740-5e4e-4ed6-bfd8-fcaa556eed65.extra_data.json,451.57803,
0,60,38340000,2019-07-16 06:00:00.704,2294.3901,13600,2898,1876848,1563235200000,eL5K8TBQJK,1890448,51,com.sec.android.app.shealth,2019-07-17 05:19:50.583,240000,57f2fc3d-aace-4e6b-ac04-5b336c89a9f3,57f2fc3d-aace-4e6b-ac04-5b336c89a9f3.extra_data.json,107.79994,
0,60,31080000,2019-06-30 06:00:00.376,5238.55,39019,6469,4208032,1561852800000,eL5K8TBQJK,4247051,116,com.sec.android.app.shealth,2019-07-01 06:00:01.665,180000,fe093ec2-94bb-4488-b476-aa3df83ba6d0,fe093ec2-94bb-4488-b476-aa3df83ba6d0.extra_data.json,238.96,
0,60,17520000,2019-09-28 05:00:01.500,12955.901,432712,15874,9285356,1569628800000,eL5K8TBQJK,9718068,268,com.sec.android.app.shealth,2019-09-29 05:15:26.406,540000,e2c4bbc6-425a-4564-b973-ea91ecfbb0f3,e2c4bbc6-425a-4564-b973-ea91ecfbb0f3.extra_data.json,634.159,
0,-1,-1,2019-01-10 08:19:36.824,0.0,0,0,0,1545177600000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:36.824,0,4d0e392d-9a01-4227-8e88-c073d8c4e298,4d0e392d-9a01-4227-8e88-c073d8c4e298.extra_data.json,0.0,
787060,60,21660000,2019-11-28 06:00:00.386,6771.247,89256,10149,5845967,1574899200000,eL5K8TBQJK,6722283,185,com.sec.android.app.shealth,2019-11-29 06:04:20.700,787060,a17cf699-8fb9-4f49-b6e7-9386f367049c,a17cf699-8fb9-4f49-b6e7-9386f367049c.extra_data.json,389.73996,
0,60,22980000,2019-03-12 07:00:00.988,2029.02,24000,2560,1666136,1552348800000,eL5K8TBQJK,1690136,45,com.sec.android.app.shealth,2019-03-13 06:18:42.817,60000,a55a6c06-92ea-4ac2-a63b-ff9102147b54,a55a6c06-92ea-4ac2-a63b-ff9102147b54.extra_data.json,97.93999,
0,60,14340000,2019-12-14 06:00:00.330,16450.48,81695,23064,14649444,1576281600000,eL5K8TBQJK,14731139,408,com.sec.android.app.shealth,2019-12-15 20:56:21.315,1734890,b7c72ed1-fdd5-4a85-864c-620a68d936e8,b7c72ed1-fdd5-4a85-864c-620a68d936e8.extra_data.json,771.9093,
0,60,16440000,2019-03-29 07:00:00.420,5433.0396,75169,6714,4328341,1553817600000,eL5K8TBQJK,4403510,121,com.sec.android.app.shealth,2019-03-30 06:48:09.414,120000,30300eee-e0a7-4b5c-a38f-0f6baf576bbd,30300eee-e0a7-4b5c-a38f-0f6baf576bbd.extra_data.json,252.53,
0,60,21900000,2019-01-21 07:00:00.638,3149.3503,23938,4019,2603510,1548028800000,eL5K8TBQJK,2627448,71,com.sec.android.app.shealth,2019-01-22 05:56:16.027,60000,70e047f9-bcb1-439e-b2e6-02fb81fcfb1a,70e047f9-bcb1-439e-b2e6-02fb81fcfb1a.extra_data.json,148.65004,
0,60,50460000,2019-06-28 06:00:00.736,625.28,14800,768,487577,1561680000000,eL5K8TBQJK,502377,13,com.sec.android.app.shealth,2019-06-29 03:46:56.434,44689,eb401926-fdae-46b4-9c88-b8d14682f52d,eb401926-fdae-46b4-9c88-b8d14682f52d.extra_data.json,31.599995,
0,60,22920000,2019-04-04 07:00:01.381,14195.466,69092,18538,11961040,1554336000000,eL5K8TBQJK,12030132,333,com.sec.android.app.shealth,2019-04-05 07:01:25.898,180000,1c39961d-6a1f-4e63-bd06-30ff9b451eb0,1c39961d-6a1f-4e63-bd06-30ff9b451eb0.extra_data.json,701.71,
2093450,60,30660000,2019-12-25 07:00:32.129,5206.7163,63236,7845,4373128,1577232000000,eL5K8TBQJK,6529814,178,com.sec.android.app.shealth,2019-12-26 07:15:10.316,1442240,6af50f55-e65b-4eb8-bcd9-3855041513a2,6af50f55-e65b-4eb8-bcd9-3855041513a2.extra_data.json,413.38705,
0,60,12300000,2019-12-29 07:00:00.411,4448.5215,40000,6087,3980626,1577577600000,eL5K8TBQJK,4020626,110,com.sec.android.app.shealth,2019-12-30 07:55:41.232,60000,a8a99faa-36a4-45b2-a5fd-8624038d7562,a8a99faa-36a4-45b2-a5fd-8624038d7562.extra_data.json,216.78993,
0,60,44820000,2020-01-08 07:00:00.446,1250.1802,1200,1786,1189261,1578441600000,eL5K8TBQJK,1190461,31,com.sec.android.app.shealth,2020-01-09 18:34:28.031,52026,9300f704-7ee0-4b4c-9501-e152058730c6,9300f704-7ee0-4b4c-9501-e152058730c6.extra_data.json,66.81002,
0,60,28440000,2020-01-17 06:00:00.538,3117.6924,17975,4180,2736310,1579219200000,jpgso+yMpj,2754285,75,com.sec.android.app.shealth,2020-01-18 05:17:34.008,60000,49efd42c-827b-4688-a9ca-19e21f504ad7,49efd42c-827b-4688-a9ca-19e21f504ad7.extra_data.json,159.04002,
0,60,19800000,2019-09-26 05:00:00.495,9469.311,173473,12008,7499138,1569456000000,eL5K8TBQJK,7672611,210,com.sec.android.app.shealth,2019-09-27 05:46:22.536,950910,15a3709e-5631-490a-966d-30bf61b66e84,15a3709e-5631-490a-966d-30bf61b66e84.extra_data.json,481.715,
0,60,24180000,2019-12-11 06:00:00.672,5986.122,78928,7974,4991961,1576022400000,eL5K8TBQJK,5070889,140,com.sec.android.app.shealth,2019-12-12 06:55:09.680,420000,aa09a766-1bbd-44bf-97cf-b962d82a5919,aa09a766-1bbd-44bf-97cf-b962d82a5919.extra_data.json,287.5199,
1219540,60,14820000,2019-07-27 05:00:00.770,9099.844,74306,13844,7913541,1564185600000,eL5K8TBQJK,9207387,253,com.sec.android.app.shealth,2019-07-28 07:26:29.203,1219540,069934b9-6240-404e-8629-5d5edea7aecc,069934b9-6240-404e-8629-5d5edea7aecc.extra_data.json,519.92584,
0,60,23760000,2019-11-27 06:00:00.827,4556.841,27200,6160,3913596,1574812800000,eL5K8TBQJK,3940796,108,com.sec.android.app.shealth,2019-11-28 07:15:18.887,300000,851c0005-f189-49b4-8408-fc62068456bf,851c0005-f189-49b4-8408-fc62068456bf.extra_data.json,221.60004,
0,60,22260000,2019-09-10 05:00:01.083,5868.599,72104,7865,4886102,1568073600000,eL5K8TBQJK,4958206,136,com.sec.android.app.shealth,2019-09-11 13:10:01.493,420000,15a4b3a1-1da5-432e-b900-91698afdfd6a,15a4b3a1-1da5-432e-b900-91698afdfd6a.extra_data.json,279.6899,
0,60,20400000,2020-01-23 06:00:00.307,9226.219,24332,12444,8003144,1579737600000,jpgso+yMpj,8027476,221,com.sec.android.app.shealth,2020-01-24 08:35:20.415,951780,a596f324-867f-4980-9d8c-3f05d30cb23a,a596f324-867f-4980-9d8c-3f05d30cb23a.extra_data.json,460.32327,
0,60,22860000,2019-10-22 05:00:01.012,8286.745,166472,10841,6586422,1571702400000,eL5K8TBQJK,6752894,185,com.sec.android.app.shealth,2019-10-23 13:36:46.485,701860,fbce75b1-c391-472b-859e-53fe058e2017,fbce75b1-c391-472b-859e-53fe058e2017.extra_data.json,394.1824,
0,60,21240000,2019-09-18 05:00:22.320,7812.302,58128,10621,6681449,1568764800000,eL5K8TBQJK,6739577,185,com.sec.android.app.shealth,2019-09-19 05:35:17.742,789780,4e874cf9-446c-4e10-9e99-640d4a948cff,4e874cf9-446c-4e10-9e99-640d4a948cff.extra_data.json,379.5333,
0,60,23640000,2019-10-15 05:00:00.756,3849.21,20696,5287,3303946,1571097600000,eL5K8TBQJK,3324642,91,com.sec.android.app.shealth,2019-10-16 06:56:18.760,420000,e62b0007-e699-47f5-af98-72d3e6eff761,e62b0007-e699-47f5-af98-72d3e6eff761.extra_data.json,190.019,
0,60,18720000,2020-01-29 06:00:00.417,6494.2197,17730,8688,5419070,1580256000000,jpgso+yMpj,5436800,150,com.sec.android.app.shealth,2020-01-30 12:24:29.484,360000,64c1e620-126d-4fe8-b0bb-854c4d0f50a9,64c1e620-126d-4fe8-b0bb-854c4d0f50a9.extra_data.json,324.52002,
0,60,20100000,2019-01-22 07:00:00.351,3002.8994,32000,3699,2413873,1548115200000,eL5K8TBQJK,2445873,66,com.sec.android.app.shealth,2019-01-23 06:41:49.623,60000,907ea8b7-a2a1-450b-bf52-4b6e5e1bcc6d,907ea8b7-a2a1-450b-bf52-4b6e5e1bcc6d.extra_data.json,151.04002,
0,60,16440000,2019-12-03 06:00:00.456,8463.495,29829,11495,7225573,1575331200000,eL5K8TBQJK,7255402,200,com.sec.android.app.shealth,2019-12-04 07:19:32.034,1564230,887e58db-ad11-4f66-a095-9ca72a60281e,887e58db-ad11-4f66-a095-9ca72a60281e.extra_data.json,392.73526,
0,60,21600000,2020-02-04 06:00:00.381,7035.718,35029,9341,5998310,1580774400000,jpgso+yMpj,6033339,165,com.sec.android.app.shealth,2020-02-05 06:46:16.420,854550,81f00441-a3c1-4a80-9255-c0fd1b29edc5,81f00441-a3c1-4a80-9255-c0fd1b29edc5.extra_data.json,341.41968,
0,60,22020000,2019-02-06 07:00:00.561,2346.7102,45923,2945,1859850,1549411200000,eL5K8TBQJK,1905773,50,com.sec.android.app.shealth,2019-02-07 07:55:10.233,60000,a4852da7-a775-4436-a983-814f33bccb29,a4852da7-a775-4436-a983-814f33bccb29.extra_data.json,117.14998,
0,60,11160000,2019-10-14 05:00:02.587,8332.952,65835,11480,7088744,1571011200000,eL5K8TBQJK,7154579,198,com.sec.android.app.shealth,2019-10-15 22:24:54.550,690800,d4289f22-ac9c-41b1-9be8-d76e1aef0fe3,d4289f22-ac9c-41b1-9be8-d76e1aef0fe3.extra_data.json,401.67575,
0,60,20640000,2020-02-10 06:00:00.543,8084.2725,18002,10856,6859379,1581292800000,jpgso+yMpj,6877381,190,com.sec.android.app.shealth,2020-02-11 06:15:38.949,631250,6fd783b5-bd48-47a1-815e-3d1a4b159952,6fd783b5-bd48-47a1-815e-3d1a4b159952.extra_data.json,407.69235,
0,60,40500000,2019-08-24 05:00:01.159,9259.913,60412,13031,8581273,1566604800000,eL5K8TBQJK,8641685,240,com.sec.android.app.shealth,2019-08-25 07:15:39.826,1376700,b1cc8036-a1e0-4883-94cf-951a4c514a6a,b1cc8036-a1e0-4883-94cf-951a4c514a6a.extra_data.json,441.28497,
0,60,26400000,2020-02-16 06:00:00.349,5371.909,35426,7150,4498969,1581811200000,jpgso+yMpj,4534395,123,com.sec.android.app.shealth,2020-02-17 05:56:51.967,780000,8478c7eb-318b-4b5e-80c9-d012bbdc8ed2,8478c7eb-318b-4b5e-80c9-d012bbdc8ed2.extra_data.json,272.83997,
0,60,29400000,2019-08-08 05:00:01.329,7076.94,37524,9403,5819908,1565222400000,eL5K8TBQJK,5857432,160,com.sec.android.app.shealth,2019-08-09 03:35:23.481,540000,cc177482-cf97-4a8e-b9b5-b3172a81fe73,cc177482-cf97-4a8e-b9b5-b3172a81fe73.extra_data.json,329.90997,
0,60,44520000,2019-04-13 06:00:00.703,1310.9701,10400,1653,1085209,1555113600000,eL5K8TBQJK,1095609,30,com.sec.android.app.shealth,2019-04-14 05:35:21.211,48424,9b39e114-327e-4408-9540-fbdd95d2beb1,9b39e114-327e-4408-9540-fbdd95d2beb1.extra_data.json,62.790016,
0,60,36720000,2020-02-22 06:00:00.611,1838.9966,22800,2404,1565449,1582329600000,jpgso+yMpj,1588249,43,com.sec.android.app.shealth,2020-02-23 09:15:09.170,60000,70085429-20ca-497b-9997-74f5be43acda,70085429-20ca-497b-9997-74f5be43acda.extra_data.json,93.82,
0,60,28860000,2019-04-07 07:00:00.395,2798.839,22769,3505,2294748,1554595200000,eL5K8TBQJK,2317517,63,com.sec.android.app.shealth,2019-04-08 04:21:53.561,60000,a5c7a1be-349f-464f-9852-24d2b24d1c87,a5c7a1be-349f-464f-9852-24d2b24d1c87.extra_data.json,133.09006,
0,60,27120000,2019-11-06 06:54:19.717,7488.212,59166,10169,6412359,1572998400000,eL5K8TBQJK,6471525,176,com.sec.android.app.shealth,2019-11-07 05:59:34.285,709460,c80301a8-c6d7-4f2a-969f-8c608c904311,c80301a8-c6d7-4f2a-969f-8c608c904311.extra_data.json,352.6126,
340660,60,21840000,2020-02-28 06:00:00.745,13425.796,2604394,15711,6171796,1582848000000,jpgso+yMpj,9116850,251,com.sec.android.app.shealth,2020-02-29 06:58:41.943,2314090,2408feb9-7155-4442-9868-9fc57948d707,2408feb9-7155-4442-9868-9fc57948d707.extra_data.json,782.36273,
0,60,31380000,2019-11-20 06:00:01.533,5573.156,20696,8128,5444598,1574208000000,eL5K8TBQJK,5465294,150,com.sec.android.app.shealth,2019-11-21 08:35:24.429,865360,00ebb188-7573-4839-8c8a-75f6e9bdd6fc,00ebb188-7573-4839-8c8a-75f6e9bdd6fc.extra_data.json,270.88232,
0,60,22800000,2019-10-19 05:00:00.712,8655.319,248190,10961,6542078,1571443200000,eL5K8TBQJK,6790268,188,com.sec.android.app.shealth,2019-10-20 05:19:23.620,1013430,cbf72df9-d264-4081-845c-02311d191b7f,cbf72df9-d264-4081-845c-02311d191b7f.extra_data.json,435.43768,
0,60,10740000,2020-01-12 07:00:00.809,6175.699,52000,8231,5370444,1578787200000,eL5K8TBQJK,5422444,148,com.sec.android.app.shealth,2020-01-13 06:40:59.025,60000,b940da12-5140-461b-88a0-1bdc5fab41b3,b940da12-5140-461b-88a0-1bdc5fab41b3.extra_data.json,294.53003,
0,60,25680000,2019-04-26 06:00:00.335,917.1099,6400,1184,779056,1556236800000,eL5K8TBQJK,785456,20,com.sec.android.app.shealth,2019-04-27 05:57:52.879,49091,9c95dbf6-f1c3-4031-bfde-235535e35330,9c95dbf6-f1c3-4031-bfde-235535e35330.extra_data.json,44.029995,
0,60,29280000,2019-05-12 06:00:00.418,3187.399,26800,4104,2670608,1557619200000,eL5K8TBQJK,2697408,73,com.sec.android.app.shealth,2019-05-13 04:38:09.011,60000,14d74659-8761-4a07-aa2e-a48a5beed0b4,14d74659-8761-4a07-aa2e-a48a5beed0b4.extra_data.json,151.9,
0,60,26280000,2019-03-23 07:00:00.419,4840.8384,37429,6101,3928034,1553299200000,eL5K8TBQJK,3965463,108,com.sec.android.app.shealth,2019-03-24 06:36:05.978,180000,9236805f-3d7b-4df0-a96b-57cc4691d645,9236805f-3d7b-4df0-a96b-57cc4691d645.extra_data.json,246.46996,
0,60,16140000,2019-12-23 07:00:00.392,6719.6357,38275,9249,6084837,1577059200000,eL5K8TBQJK,6123112,168,com.sec.android.app.shealth,2019-12-24 20:36:07.043,645350,ed0a3328-d20a-4638-9345-81cb5520cebb,ed0a3328-d20a-4638-9345-81cb5520cebb.extra_data.json,312.22772,
0,60,26520000,2019-09-16 06:00:02.044,6156.871,53851,8247,5445301,1568592000000,eL5K8TBQJK,5499152,150,com.sec.android.app.shealth,2019-09-17 06:35:43.546,764120,0f6348e7-c074-465d-8cfb-bff991152017,0f6348e7-c074-465d-8cfb-bff991152017.extra_data.json,293.42435,
0,60,30600000,2019-04-10 05:00:01.540,15736.409,46529,19949,12409019,1554854400000,eL5K8TBQJK,12455548,343,com.sec.android.app.shealth,2019-04-11 05:51:06.332,2300443,02818362-b381-4841-b833-3b6d9b837fdf,02818362-b381-4841-b833-3b6d9b837fdf.extra_data.json,673.9176,
1120250,60,13020000,2019-08-30 05:00:00.812,13220.823,206795,17694,10957263,1567123200000,eL5K8TBQJK,12284308,340,com.sec.android.app.shealth,2019-08-31 21:52:36.997,1131560,f4d9ee51-f568-44cd-bf4e-32426bee4352,f4d9ee51-f568-44cd-bf4e-32426bee4352.extra_data.json,699.46826,
0,60,29280000,2019-02-17 07:00:01.003,4124.6094,40742,5150,3300535,1550361600000,eL5K8TBQJK,3341277,91,com.sec.android.app.shealth,2019-02-18 07:00:01.531,240000,4e46b19b-e838-46b7-b763-e36fed06a93a,4e46b19b-e838-46b7-b763-e36fed06a93a.extra_data.json,197.02008,
