com.samsung.shealth.step_daily_trend,6100041,6
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2020-02-21 17:07:08.617,4271.364,5547,18,1582243200000,2.518765,hytsFLPcD3,com.sec.android.app.shealth,2020-02-22 08:10:32.441,6e61cfd0-9b25-4afa-a118-40738d2cbb3d.binning_data.json,6e61cfd0-9b25-4afa-a118-40738d2cbb3d,203.041,com.sec.android.app.shealth,
2020-03-21 07:11:55.158,1720.723,2324,-2,1584748800000,1.2189567,VfS0qUERdZ,com.sec.android.app.shealth,2020-03-22 06:39:01.158,a5a1dc3c-81c2-4f47-9cdd-f3f0ac91d795.binning_data.json,a5a1dc3c-81c2-4f47-9cdd-f3f0ac91d795,86.82,com.sec.android.app.shealth,
2020-02-22 06:00:01.847,4045.75,5430,0,1582243200000,2.4444444,jpgso+yMpj,com.sec.android.app.shealth,2020-02-22 06:00:01.847,e8e0cda4-c053-4ee1-a502-e89ee40cc105.binning_data.json,e8e0cda4-c053-4ee1-a502-e89ee40cc105,209.65999,com.sec.android.app.shealth,
2020-04-18 06:00:02.682,1235.5599,1707,0,1587081600000,2.0000002,jpgso+yMpj,com.sec.android.app.shealth,2020-04-18 06:00:02.682,00da894e-9ad4-4441-bdc4-bcf7a9bd4ac6.binning_data.json,00da894e-9ad4-4441-bdc4-bcf7a9bd4ac6,64.619995,com.sec.android.app.shealth,
2020-01-14 22:11:17.391,2867.124,4155,18,1573516800000,3.0555556,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.391,e731f6c4-f397-4334-b579-c3a2bd787501.binning_data.json,e731f6c4-f397-4334-b579-c3a2bd787501,141.259,com.sec.android.app.shealth,
2020-01-22 06:00:01.951,4770.15,6499,0,1579564800000,1.75,jpgso+yMpj,com.sec.android.app.shealth,2020-01-22 06:00:01.951,5fe1da32-6a6c-4740-bcf8-2d1ce7c53745.binning_data.json,5fe1da32-6a6c-4740-bcf8-2d1ce7c53745,248.93999,com.sec.android.app.shealth,
2020-04-18 06:16:36.084,2164.055,2912,-2,1587168000000,1.3333379,VfS0qUERdZ,com.sec.android.app.shealth,2020-04-19 06:15:51.232,304b35ba-abd5-4a85-a3e7-03e69e66f4a9.binning_data.json,304b35ba-abd5-4a85-a3e7-03e69e66f4a9,108.21,com.sec.android.app.shealth,
2020-03-21 09:55:11.506,476.863,637,18,1584748800000,2.0000002,hytsFLPcD3,com.sec.android.app.shealth,2020-03-21 21:13:28.742,c958434e-ee04-46d9-8d78-8712344f988b.binning_data.json,c958434e-ee04-46d9-8d78-8712344f988b,24.03,com.sec.android.app.shealth,
2020-01-14 22:11:17.391,5578.277,7867,18,1573603200000,3.25,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.391,ced32927-38a4-40be-8a0d-cb04ee3f8990.binning_data.json,ced32927-38a4-40be-8a0d-cb04ee3f8990,265.601,com.sec.android.app.shealth,
2020-05-16 06:00:02.009,1250.59,1732,0,1589500800000,2.7222223,jpgso+yMpj,com.sec.android.app.shealth,2020-05-16 06:00:02.009,62f233db-d2f3-45c1-b233-6dcdf836da50.binning_data.json,62f233db-d2f3-45c1-b233-6dcdf836da50,66.659996,com.sec.android.app.shealth,
2020-04-18 14:26:48.160,1639.885,2165,18,1587168000000,3.166667,hytsFLPcD3,com.sec.android.app.shealth,2020-04-19 06:15:53.016,aa43daea-b599-47e8-bddd-8463c04789a1.binning_data.json,aa43daea-b599-47e8-bddd-8463c04789a1,79.27,com.sec.android.app.shealth,
2020-05-16 16:16:15.797,3019.523,4011,-2,1589587200000,1.365881,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-17 08:35:31.018,4f4bc208-111a-4258-8355-46cb7bf70ccf.binning_data.json,4f4bc208-111a-4258-8355-46cb7bf70ccf,150.65,com.sec.android.app.shealth,
2020-01-22 06:33:24.103,7177.435,9266,-2,1579651200000,1.4118589,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-23 07:35:22.485,c6330042-8f55-4aac-adc3-61b19acf01ea.binning_data.json,c6330042-8f55-4aac-adc3-61b19acf01ea,376.591,com.sec.android.app.shealth,
2020-04-19 06:00:01.658,1086.6699,1513,0,1587168000000,2.0833333,jpgso+yMpj,com.sec.android.app.shealth,2020-04-19 06:00:01.658,19f27616-078f-4ef2-a063-e47441cdcf56.binning_data.json,19f27616-078f-4ef2-a063-e47441cdcf56,58.82,com.sec.android.app.shealth,
2020-05-16 22:55:21.468,1845.08,2426,18,1589587200000,5.4722223,hytsFLPcD3,com.sec.android.app.shealth,2020-05-17 08:35:34.285,d2303287-947c-4bcd-90d9-5a1db45a041b.binning_data.json,d2303287-947c-4bcd-90d9-5a1db45a041b,89.8,com.sec.android.app.shealth,
2020-03-22 07:00:01.787,1433.27,1945,0,1584748800000,2.728603,jpgso+yMpj,com.sec.android.app.shealth,2020-03-22 07:00:01.787,85bc913c-ae5b-4308-a0e7-9ae371957300.binning_data.json,85bc913c-ae5b-4308-a0e7-9ae371957300,73.31,com.sec.android.app.shealth,
2020-01-14 22:11:17.391,4784.858,6968,18,1573689600000,2.1666667,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.391,ebed6079-d4c3-4b77-b205-94e10cbda79a.binning_data.json,ebed6079-d4c3-4b77-b205-94e10cbda79a,230.4,com.sec.android.app.shealth,
2020-02-22 06:55:29.917,1838.997,2404,-2,1582329600000,1.3972332,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-23 09:15:05.846,be059995-f5c2-4830-a30f-b300d93c2f84.binning_data.json,be059995-f5c2-4830-a30f-b300d93c2f84,93.82,com.sec.android.app.shealth,
2020-05-17 06:00:02.356,1776.28,2421,0,1589587200000,2.7777774,jpgso+yMpj,com.sec.android.app.shealth,2020-05-17 06:00:02.356,e91563c9-8f7b-4a74-8c99-f0845021f7cd.binning_data.json,e91563c9-8f7b-4a74-8c99-f0845021f7cd,92.18,com.sec.android.app.shealth,
2020-01-22 12:14:56.023,6436.88,8136,18,1579651200000,6.9444447,hytsFLPcD3,com.sec.android.app.shealth,2020-01-23 07:35:25.644,9791e89a-1e50-4a49-9dcc-321e4d166744.binning_data.json,9791e89a-1e50-4a49-9dcc-321e4d166744,323.69,com.sec.android.app.shealth,
2020-03-22 07:00:51.125,2699.571,3598,-2,1584835200000,1.3252561,VfS0qUERdZ,com.sec.android.app.shealth,2020-03-23 06:15:13.622,73c09d13-e22c-4f3c-af20-fccc7e9df867.binning_data.json,73c09d13-e22c-4f3c-af20-fccc7e9df867,138.41,com.sec.android.app.shealth,
2020-02-22 08:10:32.441,1390.247,1790,18,1582329600000,3.353128,hytsFLPcD3,com.sec.android.app.shealth,2020-02-23 05:59:12.961,63109dd2-66ec-4975-98cd-4cf4362c1ad8.binning_data.json,63109dd2-66ec-4975-98cd-4cf4362c1ad8,70.02,com.sec.android.app.shealth,
2020-04-19 06:10:25.329,1628.38,2195,-2,1587254400000,1.2846045,VfS0qUERdZ,com.sec.android.app.shealth,2020-04-20 06:15:11.311,93ce5402-1d58-408e-b2c2-1a8510f0502a.binning_data.json,93ce5402-1d58-408e-b2c2-1a8510f0502a,82.88,com.sec.android.app.shealth,
2020-01-14 22:11:17.391,4295.762,6085,18,1573776000000,2.3055556,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.391,110dd332-ad10-4719-8d7d-f5498badf9c6.binning_data.json,110dd332-ad10-4719-8d7d-f5498badf9c6,208.47,com.sec.android.app.shealth,
2020-05-17 06:10:43.755,2198.763,2902,-2,1589673600000,1.3832204,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-18 05:55:10.709,77947eea-2337-47e6-96e1-73215198aa25.binning_data.json,77947eea-2337-47e6-96e1-73215198aa25,110.45,com.sec.android.app.shealth,
2020-03-22 10:35:15.942,1981.609,2610,18,1584835200000,3.8055558,hytsFLPcD3,com.sec.android.app.shealth,2020-03-23 06:15:15.622,7e8ea753-4572-4227-a67a-2fef6c62f9e5.binning_data.json,7e8ea753-4572-4227-a67a-2fef6c62f9e5,96.13,com.sec.android.app.shealth,
2020-02-22 19:01:15.980,883.72,1200,0,1582329600000,1.9999999,jpgso+yMpj,com.sec.android.app.shealth,2020-02-23 06:02:17.948,634de800-a440-4d17-9ea7-94261e4d59bf.binning_data.json,634de800-a440-4d17-9ea7-94261e4d59bf,45.239998,com.sec.android.app.shealth,
2020-01-23 06:00:01.521,5425.13,7418,0,1579651200000,2.5833333,jpgso+yMpj,com.sec.android.app.shealth,2020-01-23 06:00:01.521,776d921d-92ff-4c78-9f20-03992ec80843.binning_data.json,776d921d-92ff-4c78-9f20-03992ec80843,291.78998,com.sec.android.app.shealth,
2020-04-19 09:35:08.010,855.7,1128,18,1587254400000,2.8611112,hytsFLPcD3,com.sec.android.app.shealth,2020-04-20 06:15:13.986,4a21e391-7d1e-4372-84df-7aa247b475f8.binning_data.json,4a21e391-7d1e-4372-84df-7aa247b475f8,42.79,com.sec.android.app.shealth,
2020-02-23 06:02:17.757,6212.0303,8540,0,1582416000000,1.75,jpgso+yMpj,com.sec.android.app.shealth,2020-02-24 06:00:03.020,25b80c85-0610-41d1-8f76-2646ab85eeb6.binning_data.json,25b80c85-0610-41d1-8f76-2646ab85eeb6,339.00998,com.sec.android.app.shealth,
2020-01-14 22:11:17.391,10802.208,15907,18,1573862400000,4.111111,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.391,283d93e9-83cc-42bf-8543-928cc926a6fd.binning_data.json,283d93e9-83cc-42bf-8543-928cc926a6fd,514.07,com.sec.android.app.shealth,
2020-05-17 08:35:34.294,1640.288,2109,18,1589673600000,3.1944444,hytsFLPcD3,com.sec.android.app.shealth,2020-05-18 05:55:13.289,8e56de76-75e6-4c59-a1b3-21dade21504d.binning_data.json,8e56de76-75e6-4c59-a1b3-21dade21504d,80.51,com.sec.android.app.shealth,
2020-01-23 06:02:39.156,9254.142,12444,-2,1579737600000,1.3524731,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-24 08:35:16.278,bd71b2f8-42c9-401e-bcf9-ddb4a0b3f25d.binning_data.json,bd71b2f8-42c9-401e-bcf9-ddb4a0b3f25d,470.8,com.sec.android.app.shealth,
2020-03-23 07:00:01.741,1486.1799,2026,0,1584835200000,2.75,jpgso+yMpj,com.sec.android.app.shealth,2020-03-23 07:00:01.741,fce113e7-016d-46fa-9fff-8f2a1150a5de.binning_data.json,fce113e7-016d-46fa-9fff-8f2a1150a5de,81.28,com.sec.android.app.shealth,
2020-01-14 22:11:17.391,8008.797,11809,18,1573948800000,2.0277777,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.391,c2f5c3a0-963f-4f6a-9b51-5455e6e3bae2.binning_data.json,c2f5c3a0-963f-4f6a-9b51-5455e6e3bae2,377.249,com.sec.android.app.shealth,
2020-04-20 06:00:02.218,1165.5399,1601,0,1587254400000,1.6944444,jpgso+yMpj,com.sec.android.app.shealth,2020-04-20 06:00:02.218,2f85e7d3-7f43-4373-9431-cabf1aa3f81b.binning_data.json,2f85e7d3-7f43-4373-9431-cabf1aa3f81b,60.07,com.sec.android.app.shealth,
2020-02-23 06:02:18.270,7947.325,10602,-2,1582416000000,1.3067666,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-24 06:37:43.717,a1e53895-7e1d-4e0c-b320-255bea122536.binning_data.json,a1e53895-7e1d-4e0c-b320-255bea122536,400.059,com.sec.android.app.shealth,
2020-03-23 12:51:29.917,2918.443,3974,-2,1584921600000,1.2229104,VfS0qUERdZ,com.sec.android.app.shealth,2020-03-24 09:15:12.577,c89b4ca3-0555-4f89-9653-c0737353ee71.binning_data.json,c89b4ca3-0555-4f89-9653-c0737353ee71,148.79,com.sec.android.app.shealth,
2020-05-18 06:00:04.247,1164.24,1609,0,1589673600000,1.9166666,jpgso+yMpj,com.sec.android.app.shealth,2020-05-18 06:00:04.247,b0af9716-9e9f-4234-9dd1-5f1a90427ae5.binning_data.json,b0af9716-9e9f-4234-9dd1-5f1a90427ae5,61.0,com.sec.android.app.shealth,
2020-01-23 07:35:25.678,8229.166,10879,18,1579737600000,2.3333333,hytsFLPcD3,com.sec.android.app.shealth,2020-01-24 08:35:18.621,e687bc0e-d35d-40d1-ac18-b964566ac0aa.binning_data.json,e687bc0e-d35d-40d1-ac18-b964566ac0aa,397.18,com.sec.android.app.shealth,
2020-01-14 22:11:17.391,1849.143,2783,18,1574035200000,2.6388888,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.391,98f36b9e-c9c9-44b6-862d-70b429aed405.binning_data.json,98f36b9e-c9c9-44b6-862d-70b429aed405,92.759,com.sec.android.app.shealth,
2020-04-20 06:20:13.883,1397.77,1896,-2,1587340800000,1.3179226,VfS0qUERdZ,com.sec.android.app.shealth,2020-04-21 08:35:16.811,80ce66a6-501c-464f-b6be-f93873ce69f3.binning_data.json,80ce66a6-501c-464f-b6be-f93873ce69f3,73.83,com.sec.android.app.shealth,
2020-01-14 22:11:17.392,5943.852,8448,18,1574121600000,2.4444444,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.392,40a21142-0947-4612-aad3-883b072d89ea.binning_data.json,40a21142-0947-4612-aad3-883b072d89ea,291.07,com.sec.android.app.shealth,
2020-01-24 06:00:01.750,7969.9,10822,0,1579737600000,2.2500002,jpgso+yMpj,com.sec.android.app.shealth,2020-01-24 06:07:48.081,cd158b81-f98b-4233-988f-d49fbedf4bc1.binning_data.json,cd158b81-f98b-4233-988f-d49fbedf4bc1,422.12,com.sec.android.app.shealth,
2020-04-20 09:29:24.371,1108.2,1470,18,1587340800000,2.6388888,hytsFLPcD3,com.sec.android.app.shealth,2020-04-21 08:35:19.269,c0af0216-1534-424a-abfd-fa7741e6c40e.binning_data.json,c0af0216-1534-424a-abfd-fa7741e6c40e,53.77,com.sec.android.app.shealth,
2020-01-14 22:11:17.392,4544.39,6775,18,1574208000000,2.0833333,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.392,092da32d-1288-45ed-aa4f-70727a6dc806.binning_data.json,092da32d-1288-45ed-aa4f-70727a6dc806,223.01,com.sec.android.app.shealth,
2020-03-23 12:52:22.431,1978.455,2641,18,1584921600000,3.3611112,hytsFLPcD3,com.sec.android.app.shealth,2020-03-24 09:15:14.955,5155f871-f1d9-4d77-b2cd-9b27ded8591b.binning_data.json,5155f871-f1d9-4d77-b2cd-9b27ded8591b,96.439,com.sec.android.app.shealth,
2020-02-23 09:15:07.559,7349.558,9644,18,1582416000000,6.9444447,hytsFLPcD3,com.sec.android.app.shealth,2020-02-24 06:37:48.187,b2a92e06-c09f-41b8-bb7b-195727525b9b.binning_data.json,b2a92e06-c09f-41b8-bb7b-195727525b9b,346.169,com.sec.android.app.shealth,
2020-05-18 10:35:45.315,2303.478,3096,-2,1589760000000,1.3103417,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-19 08:15:11.816,581a7a8d-0ef7-4ace-b58a-b39b32444bf6.binning_data.json,581a7a8d-0ef7-4ace-b58a-b39b32444bf6,117.35,com.sec.android.app.shealth,
2020-06-04 08:15:23.513,1574.338,2102,18,1591228800000,2.8055553,hytsFLPcD3,com.sec.android.app.shealth,2020-06-05 06:15:09.046,9887a10d-68a7-46f5-97b8-ef7e9e729e6b.binning_data.json,9887a10d-68a7-46f5-97b8-ef7e9e729e6b,77.44,com.sec.android.app.shealth,
2020-01-24 06:07:47.614,8372.982,11041,-2,1579824000000,1.3688926,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-25 07:35:04.973,6575339e-4cc2-4a3f-8448-06c285d924c5.binning_data.json,6575339e-4cc2-4a3f-8448-06c285d924c5,427.27,com.sec.android.app.shealth,
2020-02-24 06:37:43.331,7724.444,10420,-2,1582502400000,1.3565931,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-25 06:55:06.153,c07f244e-7c5d-450c-9b44-19a553b42a0a.binning_data.json,c07f244e-7c5d-450c-9b44-19a553b42a0a,389.72998,com.sec.android.app.shealth,
2020-04-21 06:00:01.588,658.66,933,0,1587340800000,2.3611112,jpgso+yMpj,com.sec.android.app.shealth,2020-04-21 06:00:01.588,1620520f-ad5e-433d-a57f-6d4fcdcf6bb2.binning_data.json,1620520f-ad5e-433d-a57f-6d4fcdcf6bb2,38.0,com.sec.android.app.shealth,
2020-05-18 10:35:48.532,1536.888,2060,18,1589760000000,3.4722223,hytsFLPcD3,com.sec.android.app.shealth,2020-05-19 08:15:14.739,43abfde3-554d-4478-a6e5-18e36bed383c.binning_data.json,43abfde3-554d-4478-a6e5-18e36bed383c,75.96,com.sec.android.app.shealth,
2020-06-05 06:00:02.213,2031.67,2802,0,1591228800000,1.8333335,jpgso+yMpj,com.sec.android.app.shealth,2020-06-05 06:00:02.213,b3216415-b255-4865-a166-ff0bbd36a77a.binning_data.json,b3216415-b255-4865-a166-ff0bbd36a77a,106.85,com.sec.android.app.shealth,
2020-05-19 06:00:02.584,1033.76,1417,0,1589760000000,2.9337237,jpgso+yMpj,com.sec.android.app.shealth,2020-05-19 06:00:02.584,6abd47ed-ee7e-4048-b335-a077c5bb1745.binning_data.json,6abd47ed-ee7e-4048-b335-a077c5bb1745,55.78,com.sec.android.app.shealth,
2020-06-05 06:57:47.913,2119.67,2910,-2,1591315200000,1.2821293,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-06 06:06:38.041,b085feea-532f-437e-aa0c-5073b910c1d7.binning_data.json,b085feea-532f-437e-aa0c-5073b910c1d7,112.43,com.sec.android.app.shealth,
2020-02-24 06:37:48.078,6938.165,9263,18,1582502400000,3.5833333,hytsFLPcD3,com.sec.android.app.shealth,2020-02-25 06:55:08.165,39f62172-a2da-41f3-be5c-28037c7f4d33.binning_data.json,39f62172-a2da-41f3-be5c-28037c7f4d33,335.5,com.sec.android.app.shealth,
2020-05-19 13:57:52.010,2841.809,3795,-2,1589846400000,1.3368225,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-20 05:47:45.347,ddfa7b0b-6690-4008-b79d-208ee5a5d101.binning_data.json,ddfa7b0b-6690-4008-b79d-208ee5a5d101,138.84,com.sec.android.app.shealth,
2020-01-24 06:07:48.027,7157.46,9571,0,1579824000000,3.5555556,jpgso+yMpj,com.sec.android.app.shealth,2020-01-25 06:10:37.205,121a10e9-0e68-4a7f-b173-b40c4e9b9598.binning_data.json,121a10e9-0e68-4a7f-b173-b40c4e9b9598,379.40997,com.sec.android.app.shealth,
2020-04-21 06:05:48.129,2383.67,3197,-2,1587427200000,1.3172113,VfS0qUERdZ,com.sec.android.app.shealth,2020-04-22 07:41:31.207,c97b7f46-e420-4a1e-9d6a-ba410ed34888.binning_data.json,c97b7f46-e420-4a1e-9d6a-ba410ed34888,122.06,com.sec.android.app.shealth,
2020-06-05 09:35:10.667,1640.17,2256,18,1591315200000,2.7777774,hytsFLPcD3,com.sec.android.app.shealth,2020-06-06 06:06:42.206,54cdd673-02c5-41a7-8a9a-165dfa8467ab.binning_data.json,54cdd673-02c5-41a7-8a9a-165dfa8467ab,84.91,com.sec.android.app.shealth,
2020-02-25 06:00:01.572,6142.83,8450,0,1582502400000,1.8055556,jpgso+yMpj,com.sec.android.app.shealth,2020-02-25 06:00:01.572,6a742a52-49fd-4885-bebf-927e8eeee232.binning_data.json,6a742a52-49fd-4885-bebf-927e8eeee232,329.87997,com.sec.android.app.shealth,
2020-05-19 14:00:39.956,2139.626,2819,18,1589846400000,2.75,hytsFLPcD3,com.sec.android.app.shealth,2020-05-20 07:35:14.635,e7eee0c7-e0ed-4404-a57e-cb851e4ad9b8.binning_data.json,e7eee0c7-e0ed-4404-a57e-cb851e4ad9b8,100.2,com.sec.android.app.shealth,
2020-03-24 07:00:01.838,1729.1,2400,0,1584921600000,2.0277777,jpgso+yMpj,com.sec.android.app.shealth,2020-03-24 07:00:01.838,8c4f9549-28de-4a21-af39-7bbb2b64b88a.binning_data.json,8c4f9549-28de-4a21-af39-7bbb2b64b88a,91.979996,com.sec.android.app.shealth,
2020-01-24 08:35:18.456,5227.096,6876,18,1579824000000,3.4722223,hytsFLPcD3,com.sec.android.app.shealth,2020-01-25 07:35:06.465,5f51307f-2398-43c3-8bed-205a5c922a72.binning_data.json,5f51307f-2398-43c3-8bed-205a5c922a72,253.0,com.sec.android.app.shealth,
2020-02-25 12:23:30.148,10155.745,12227,-2,1582588800000,1.6635219,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-26 05:50:32.453,4e0b3c71-ec13-4a21-8de5-392f46746940.binning_data.json,4e0b3c71-ec13-4a21-8de5-392f46746940,591.533,com.sec.android.app.shealth,
2020-05-20 06:00:02.353,1863.27,2561,0,1589846400000,1.7909898,jpgso+yMpj,com.sec.android.app.shealth,2020-05-20 06:00:02.353,3e62f623-022d-41e8-85ad-573c664a4ad9.binning_data.json,3e62f623-022d-41e8-85ad-573c664a4ad9,96.85,com.sec.android.app.shealth,
2020-04-21 08:35:19.372,1802.051,2331,18,1587427200000,3.7266347,hytsFLPcD3,com.sec.android.app.shealth,2020-04-22 07:41:33.719,7b99ba8c-41cc-417f-a51d-1eef74c1883b.binning_data.json,7b99ba8c-41cc-417f-a51d-1eef74c1883b,86.73,com.sec.android.app.shealth,
2020-03-24 07:48:54.277,2682.465,3326,-2,1585008000000,1.5279933,VfS0qUERdZ,com.sec.android.app.shealth,2020-03-25 08:55:27.575,2d196a82-d283-40eb-94de-a54d1334ca9c.binning_data.json,2d196a82-d283-40eb-94de-a54d1334ca9c,147.029,com.sec.android.app.shealth,
2020-05-20 06:15:53.024,1896.804,2596,-2,1589932800000,1.2885426,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-21 06:00:03.836,8a022c35-dd10-473a-8685-fd6c7b497c33.binning_data.json,8a022c35-dd10-473a-8685-fd6c7b497c33,95.93,com.sec.android.app.shealth,
2020-03-24 09:15:15.092,2046.054,2432,18,1585008000000,5.7183914,hytsFLPcD3,com.sec.android.app.shealth,2020-03-25 08:55:29.275,c8a1c2ef-565e-44dd-9690-5398269a59b8.binning_data.json,c8a1c2ef-565e-44dd-9690-5398269a59b8,111.139,com.sec.android.app.shealth,
2020-02-25 12:23:34.258,9102.02,10674,18,1582588800000,3.4297931,hytsFLPcD3,com.sec.android.app.shealth,2020-02-26 12:30:52.453,fb8441a5-0882-4ec3-8f49-9754c3bef893.binning_data.json,fb8441a5-0882-4ec3-8f49-9754c3bef893,521.253,com.sec.android.app.shealth,
2020-01-25 06:55:02.441,6009.725,7970,-2,1579910400000,1.3184601,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-26 08:55:16.328,df1aadcb-14c9-4728-971c-6fe9cf035b16.binning_data.json,df1aadcb-14c9-4728-971c-6fe9cf035b16,300.014,com.sec.android.app.shealth,
2020-04-22 06:00:03.860,1314.19,1842,0,1587427200000,1.6741393,jpgso+yMpj,com.sec.android.app.shealth,2020-04-22 06:00:03.860,819b7abf-ab8b-4bf3-98cd-9f9055412b55.binning_data.json,819b7abf-ab8b-4bf3-98cd-9f9055412b55,71.549995,com.sec.android.app.shealth,
2020-05-20 07:35:14.603,1335.526,1822,18,1589932800000,1.7777778,hytsFLPcD3,com.sec.android.app.shealth,2020-05-21 05:15:10.151,f548ceb4-1dfa-4bbc-8b6d-d5759a1363aa.binning_data.json,f548ceb4-1dfa-4bbc-8b6d-d5759a1363aa,65.18,com.sec.android.app.shealth,
2020-03-25 07:00:11.704,910.07,1287,0,1585008000000,2.5,jpgso+yMpj,com.sec.android.app.shealth,2020-03-25 07:00:11.704,96f99469-7e6a-4ce6-9d6f-9c75ac1435a9.binning_data.json,96f99469-7e6a-4ce6-9d6f-9c75ac1435a9,51.72,com.sec.android.app.shealth,
2020-06-06 06:00:01.823,1442.21,2006,0,1591315200000,1.75,jpgso+yMpj,com.sec.android.app.shealth,2020-06-06 06:00:01.823,98102f30-4f31-41a2-839a-b870be4ef68c.binning_data.json,98102f30-4f31-41a2-839a-b870be4ef68c,81.049995,com.sec.android.app.shealth,
2020-05-21 06:00:02.811,1121.48,1566,0,1589932800000,2.0263536,jpgso+yMpj,com.sec.android.app.shealth,2020-05-21 06:00:02.811,96e0d1b4-8d76-4136-ab32-f9ac8b36d5a5.binning_data.json,96e0d1b4-8d76-4136-ab32-f9ac8b36d5a5,60.41,com.sec.android.app.shealth,
2020-03-25 12:31:40.429,2775.61,3666,-2,1585094400000,1.3383939,VfS0qUERdZ,com.sec.android.app.shealth,2020-03-26 07:35:11.429,c8e296ec-8d91-418b-8fbf-04819d1f9e37.binning_data.json,c8e296ec-8d91-418b-8fbf-04819d1f9e37,136.849,com.sec.android.app.shealth,
2020-06-06 06:03:39.966,1699.648,2346,-2,1591401600000,1.2085344,VfS0qUERdZ,com.sec.android.app.shealth,2020-06-07 06:15:07.295,59bdf73d-a078-4f34-a44c-95cfdd5e71a2.binning_data.json,59bdf73d-a078-4f34-a44c-95cfdd5e71a2,90.63,com.sec.android.app.shealth,
2020-01-25 07:35:06.349,4767.056,6237,18,1579910400000,2.7129774,hytsFLPcD3,com.sec.android.app.shealth,2020-01-26 08:55:17.848,8e8f9e3f-49ec-4c9d-aaf0-0631ffee97f6.binning_data.json,8e8f9e3f-49ec-4c9d-aaf0-0631ffee97f6,231.229,com.sec.android.app.shealth,
2020-06-06 06:06:42.110,948.599,1307,18,1591401600000,2.6061192,hytsFLPcD3,com.sec.android.app.shealth,2020-06-07 06:15:19.144,fc9441b6-57e4-40c8-93db-b894039c8796.binning_data.json,fc9441b6-57e4-40c8-93db-b894039c8796,49.42,com.sec.android.app.shealth,
2020-04-22 07:41:30.735,2403.849,3271,-2,1587513600000,1.2333363,VfS0qUERdZ,com.sec.android.app.shealth,2020-04-23 05:35:06.117,4045c71f-f8c1-4d36-8501-b85b951ed83b.binning_data.json,4045c71f-f8c1-4d36-8501-b85b951ed83b,124.85,com.sec.android.app.shealth,
2020-05-21 18:13:36.127,2170.05,2866,-2,1590019200000,1.3401089,VfS0qUERdZ,com.sec.android.app.shealth,2020-05-22 07:15:32.039,e18c8dfc-02b5-416a-a4cf-3542e7c010fd.binning_data.json,e18c8dfc-02b5-416a-a4cf-3542e7c010fd,112.479996,com.sec.android.app.shealth,
2020-02-26 06:00:01.827,5408.48,7363,0,1582588800000,2.6388888,jpgso+yMpj,com.sec.android.app.shealth,2020-02-26 06:00:01.827,cd3a4843-9188-41d1-bba5-6b68cdbe5330.binning_data.json,cd3a4843-9188-41d1-bba5-6b68cdbe5330,286.23,com.sec.android.app.shealth,
2020-06-07 06:00:02.403,1233.07,1730,0,1591401600000,1.8055556,jpgso+yMpj,com.sec.android.app.shealth,2020-06-07 06:00:02.403,a3711853-00aa-4c2b-a227-f0339101685b.binning_data.json,a3711853-00aa-4c2b-a227-f0339101685b,68.159996,com.sec.android.app.shealth,
2020-01-26 06:00:01.227,3778.49,5119,0,1579910400000,2.0833333,jpgso+yMpj,com.sec.android.app.shealth,2020-01-26 06:10:03.363,6add67ff-d4e8-423a-86a6-b165568b0752.binning_data.json,6add67ff-d4e8-423a-86a6-b165568b0752,193.09,com.sec.android.app.shealth,
2020-02-26 06:27:07.886,8149.716,10810,-2,1582675200000,1.3748527,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-27 07:55:16.100,cae10027-6db9-4a13-8d05-2735c81061fc.binning_data.json,cae10027-6db9-4a13-8d05-2735c81061fc,400.228,com.sec.android.app.shealth,
