com.samsung.shealth.stand_day_summary,6100041,1
pkg_name,update_time,stand_time,create_time,datauuid,day_time,deviceuuid
com.sec.android.app.shealth,2019-10-13 02:02:58.264,2129920,2019-10-12 05:00:09.933,b43727d0-d55e-1b27-d72a-32207eb94f3b,1570838400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-07 02:57:35.236,1343489,2019-11-06 06:00:08.771,5da37119-53a8-190d-b8cd-74c52ee922bf,1572998400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-07 23:40:27.454,8961,2019-11-07 06:00:11.151,ce923e38-3477-3693-237c-5b24037d64c2,1573084800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-14 05:33:24.335,10616896,2020-05-13 06:00:06.593,21e788e2-cf01-c7a1-7bae-f3acf94c82a2,1589328000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-20 04:13:52.222,5325312,2020-05-19 06:00:14.340,ee03538d-d3ea-48de-0365-337f0fe1be1a,1589846400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-10-28 03:52:05.276,3178496,2019-10-27 05:00:03.802,ba8d8ad0-6c6d-05ec-685c-df7596bb17ab,1572134400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-25 04:25:14.343,8912896,2019-08-24 05:00:18.890,9f714cfa-f004-63a1-d98d-ed5ffe0dd6f4,1566604800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-26 02:20:31.334,2670592,2019-08-25 05:00:05.782,51ac5d48-73c6-b00f-e110-f6e9cd64a56d,1566691200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-26 05:34:23.475,13289472,2020-05-25 06:00:03.490,bad3fc1c-cad9-aa68-cd43-68d07ce667c5,1590364800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-05 18:58:54.304,2048,2020-01-05 07:00:07.138,8695a803-1943-e5d3-e685-fe1f7c59719a,1578182400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-07-27 20:18:28.290,33288,2019-07-27 05:01:06.326,b4260b32-0efc-29eb-19f5-2c5070598827,1564185600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-05 00:59:45.307,557056,2019-08-04 05:00:12.481,959e8279-d5b6-4b0a-ac20-28ea32ac102e,1564876800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-14 10:05:05.267,16,2020-01-14 06:00:13.441,2452b2e0-c495-0971-4a28-0d0a9873c14c,1578960000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-05 06:00:22.322,9621506,2020-01-04 07:00:16.321,7ac305e6-b946-c846-847a-ecb08b6f7198,1578096000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-30 01:45:28.372,1124352,2019-08-29 05:00:09.070,08dad17b-7144-2ce6-fd1c-737a4a382d66,1567036800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-14 03:49:42.278,3426304,2019-11-13 06:00:55.565,719cee8e-17c1-11ec-dc39-98fcdd54b06b,1573603200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-07-22 01:38:27.281,610306,2019-07-21 06:01:48.442,6f880e7b-d5ea-ea57-ea5d-ef5c577d03cf,1563667200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-01 04:36:18.320,4882432,2020-05-31 06:00:11.406,cf380b44-681e-2597-76ac-8af38b996e52,1590883200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-01 23:53:47.260,397314,2019-09-01 05:00:33.366,1d7faf00-e263-ded1-b9ad-652ea261e989,1567296000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-07 01:45:28.278,557060,2020-06-06 06:00:05.219,4e40e220-2c62-3d0b-40bc-519206edd41c,1591401600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-07-25 03:25:39.314,2162705,2019-07-24 06:00:16.324,179459a2-ef67-e08f-cf3f-4cb434d17940,1563926400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-17 05:19:54.322,11010048,2020-01-16 06:00:03.931,16184fac-466b-53c0-060a-222a3300e593,1579132800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-13 15:13:24.281,1280,2019-08-13 05:00:18.130,8e10aa49-1152-fa43-95f7-4383b169fc57,1565654400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-13 05:39:23.388,11075585,2020-06-12 06:00:10.828,b6868f0f-00b5-e539-d5bd-8317ae76dda3,1591920000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-03 05:15:17.285,4472834,2020-01-02 07:00:08.258,c5fb1724-3536-55d0-6005-2b39537b9212,1577923200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-03 02:58:39.235,1081354,2019-11-02 06:00:05.242,6eada564-5048-88b6-f6bc-d1c1340aad5f,1572652800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-24 04:00:02.173,8656128,2019-08-23 05:00:11.260,f5581d3e-8178-1805-c7cb-6c43f9fc44b8,1566518400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-23 04:36:07.309,4475649,2020-01-22 06:00:08.411,ccd47e0b-4f5d-b862-9adb-0aae710735e3,1579651200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-10-09 04:19:50.287,8544512,2019-10-08 05:00:55.693,ceaec497-d63e-6100-7ec7-4ffaddb3790e,1570492800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-21 04:34:52.272,14221568,2019-08-20 05:00:02.571,2f3678ae-7aea-1a7f-b6e4-d95659362233,1566259200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-29 01:57:04.273,530688,2020-01-28 06:00:06.131,33057299-553e-321b-36f5-065011407c1c,1580169600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-03 23:05:14.239,294912,2019-08-03 05:00:09.542,83baaf9e-087d-2e93-de4f-13178d593b4c,1564790400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-07-29 06:51:21.169,2,2019-07-29 05:00:51.465,e0fdd5e3-55fd-a35a-1216-d4b4b28305f4,1564358400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-03 23:44:17.424,131328,2020-02-03 07:00:05.058,6b1ff3a4-b3ed-ef1f-9c80-8854b6edd015,1580688000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-15 03:35:40.339,3671040,2019-12-14 06:00:18.814,4bbf71ef-e7be-f1bd-1295-fdb6dbf81568,1576281600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-22 01:54:57.309,1343488,2019-09-21 05:00:04.142,49a69387-20e2-e6c6-8d6e-35e7906276d3,1569024000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-10-03 04:24:49.441,11805696,2019-10-02 05:01:29.378,49764a22-a5f9-735b-9f39-7d82eb2543ee,1569974400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-31 06:00:29.364,10485760,2019-12-30 07:00:07.242,3eae728b-92c7-9a81-7ea5-a9d2cd8551db,1577664000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-10 05:11:55.298,9568258,2020-02-09 06:00:07.460,183c1945-e39c-fdb3-495f-fc89b263d8d3,1581206400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-29 04:23:10.337,2097161,2019-12-28 07:02:54.607,efe797aa-1e0c-afdd-c40b-6acd4cf5e773,1577491200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-30 00:55:11.253,224512,2019-12-29 07:00:20.020,7939f5d5-6543-24fc-aae8-0896ffbcf95e,1577577600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-10-18 23:02:17.296,270592,2019-10-18 05:00:09.923,2e4f4a09-6867-8fa4-2e67-b359d25766a6,1571356800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-16 04:19:26.791,0,2020-02-15 06:00:12.481,dbddac70-6833-24a5-66ab-43ecc816d506,1581724800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-07 18:21:31.323,8192,2019-08-07 05:00:04.896,3d2d3ac7-97fc-5ac6-6440-3e8c4063e60c,1565136000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-10 02:43:47.313,1050625,2019-11-09 06:00:03.814,811a799c-fc88-c16f-7aea-db306cf5e3c1,1573257600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-05 03:33:10.285,2883586,2019-12-04 06:00:12.764,3ed06d63-009c-7feb-8482-376c05c692eb,1575417600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-22 03:45:45.298,2363392,2020-02-21 06:00:05.245,5be81b05-9865-6e1f-076f-d6d90b7ed5cf,1582243200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-06 04:55:24.168,1059072,2019-12-05 06:00:04.785,71114b02-b2ef-b3d8-2dff-fc05c954435e,1575504000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-28 05:56:09.318,4718594,2019-12-27 07:00:04.999,9357e2c7-be9a-cfa4-d415-b1215194657a,1577404800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-19 23:27:15.265,131072,2019-11-19 06:01:14.855,0a656e67-4174-9b34-3252-086d8c97e874,1574121600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-19 04:29:32.364,9732096,2019-08-18 05:00:05.750,69377088-8b0b-7acd-e89b-95c3faa2797b,1566086400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-10-05 02:53:35.355,70912,2019-10-04 05:02:11.670,8d330319-a856-1ed4-d61a-14eade16b6cf,1570147200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-10-06 08:45:51.299,12,2019-10-06 05:15:00.755,6939575b-5511-c116-639d-95a0a2b782f9,1570320000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-07-27 04:56:37.214,12582912,2019-07-26 05:00:18.800,d0809d93-4403-8aa6-61fb-5f19ed5c5cd4,1564099200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-12 03:19:57.246,2113536,2019-12-11 06:04:12.567,f47f007e-9e1d-279c-14f4-41b4fc7784ef,1576022400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-28 00:18:40.007,317696,2020-02-27 06:00:06.052,47d17e20-5e10-f353-69a1-e30408bcab4e,1582761600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-08 05:04:14.354,1,2019-08-08 05:00:14.647,db746839-9819-2155-8221-d5b3920159ac,1565222400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-30 05:39:48.402,8716288,2019-11-29 06:00:49.424,6fcbd806-2c25-1ead-122c-6f96d947935a,1574985600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-10 00:31:42.273,819200,2019-08-09 05:00:15.766,730efbce-3f81-2ddf-2c02-cf40d6f8681a,1565308800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-16 06:00:12.766,0,2019-12-16 06:00:12.766,011988f2-5668-cd42-c7aa-fec195a79d94,1576454400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-25 03:47:28.417,5374224,2019-09-24 05:00:09.240,1b182c5e-d161-f74a-858a-25a1477ab3f6,1569283200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-05 02:43:40.300,1379072,2020-03-04 06:00:16.380,f4b55a77-a78d-1edf-84d7-6f5f4b823e88,1583280000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-10 17:43:33.362,2048,2019-11-10 06:00:05.888,ff906eb7-aa3a-ddd1-7463-62b047b87cdb,1573344000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-07 01:34:50.308,786433,2019-12-06 06:00:05.194,15312e8c-8cec-1995-2ca0-a58c3bc1d88d,1575590400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-08 04:43:22.301,10506240,2019-09-07 05:00:23.371,88eca4f3-f9fc-fcc0-2148-96c72ad3edbb,1567814400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-23 01:44:26.379,1703954,2019-09-22 05:00:03.759,3c4d4009-d249-5e9f-f94c-d0444427b388,1569110400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-13 03:34:36.319,4326659,2019-09-12 05:00:36.875,b6d50a3d-b01c-e5f6-bd3b-e59f8348456f,1568246400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-11 00:31:44.344,334081,2020-03-10 06:00:12.735,677c73e2-568c-8f4d-ad61-4dae1c5f1e84,1583798400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-09 05:40:47.281,13795332,2019-12-08 06:00:13.186,29b94089-b9d2-4573-c226-28f7108a7bcb,1575763200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-07 05:00:19.362,4198400,2020-01-06 15:30:28.358,dec5f7f8-6d8a-b2f2-3d29-2f83af88dcc5,1578268800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-17 04:13:49.364,6291456,2020-03-16 06:00:38.515,6eced2bc-dd4b-5a56-5dd3-5bfb5a7a9f35,1584316800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-27 13:33:02.350,256,2019-08-27 05:00:10.819,c8027c90-33d3-32bf-3f06-bcd6fae66be0,1566864000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-11 01:00:38.290,1048576,2019-08-10 05:00:04.805,0f0ae5c3-e7a0-1181-f767-9a32c7c13ce5,1565395200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-05 01:20:46.460,1348609,2019-09-04 05:00:42.651,221b1ca8-303e-b714-5065-ca047c22eb2f,1567555200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-05 19:30:39.277,16384,2019-09-05 05:00:52.397,9ef0a29d-fae0-60de-758c-1bf94858b876,1567641600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-18 04:17:31.007,5242880,2020-01-17 06:00:22.885,c1907600-27c3-6cdc-dfe4-264c63df2f31,1579219200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-19 05:29:19.332,10616837,2020-01-18 06:00:05.658,2fc3fdb0-e017-cb9c-4c74-5889038484d5,1579305600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-23 04:43:36.233,2785280,2020-03-22 07:00:05.688,e23667b4-c006-7e02-2d24-6c1e3d9040a1,1584835200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-02 06:40:27.754,12582920,2020-01-01 07:00:09.721,7069580d-41ac-226c-77f8-139ddbe73d51,1577836800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-24 04:43:24.269,4609280,2020-01-23 06:00:08.320,0b9dfb25-34ad-c5b8-e7b1-33f695edaf4a,1579737600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-25 04:33:22.345,5047552,2020-01-24 06:00:08.393,b5dc4944-1004-d263-1f40-e14046c9f930,1579824000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-29 03:24:32.277,1343488,2020-03-28 07:00:19.519,b332a947-6556-7a1b-8e31-9e44a55caf9c,1585353600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-30 03:22:48.381,2890496,2020-01-29 06:00:08.107,71c46f65-3e4a-56b8-28d0-1292e7c0dc64,1580256000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-16 04:43:34.344,5382147,2019-12-15 06:00:23.103,55eb266f-9245-e569-9dc6-66169476d746,1576368000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-31 04:08:37.715,4856064,2020-01-30 06:00:04.482,e8ac9dc4-a5f3-9ba9-5fea-01129c4bf65c,1580342400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-05 04:36:26.351,5511424,2020-02-04 06:00:06.580,82900064-5cb9-7968-a276-03d79db3bf25,1580774400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-02 23:06:40.313,300288,2019-09-02 05:00:07.767,75734652-0c06-c255-f88d-c296e1f903ae,1567382400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-06 04:43:58.289,6292224,2020-02-05 06:00:08.591,f2b61655-881d-96d7-587e-0a608105fc08,1580860800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-11 04:47:23.247,5524480,2020-02-10 06:00:06.421,21f73827-4750-eb21-fe24-406d19c223d9,1581292800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-01 03:17:03.502,3227648,2019-11-30 06:00:05.250,2a02180f-f355-01fa-00cd-504a54241163,1575072000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-12 00:54:44.365,289024,2020-02-11 06:00:11.362,f66d9793-796f-85e2-3005-460ac6040a87,1581379200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-04 03:22:23.304,1048576,2020-04-03 07:00:14.442,8086564a-3b29-a224-ea88-367339a24092,1585872000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-10-06 01:22:19.350,1052672,2019-10-05 05:00:49.586,db35a46a-2c80-5dc6-eb3a-efdfffc4c372,1570233600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-17 05:26:04.394,12582952,2020-02-16 06:00:03.894,20f8b291-3513-1837-2850-3ed08ae729be,1581811200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-10 04:52:24.286,5373956,2020-04-09 06:00:20.863,4b4778f2-5793-09db-eb43-e3e1457ddbf8,1586390400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-16 04:36:31.703,7019008,2020-04-15 06:00:09.857,a61039db-1bad-724c-94ff-737ee030ebf1,1586908800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-18 04:38:39.344,5589760,2020-02-17 06:00:07.352,38e43cb7-4f02-c709-454c-e6ad70fbfbcc,1581897600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-22 01:12:34.316,1332736,2019-08-21 05:00:10.498,f95de6ac-94ee-2b5f-ffd5-6301bc0fda0d,1566345600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-22 05:41:34.349,11546624,2020-04-21 06:00:06.114,9bafa222-4a16-bfdf-1aeb-44c93819161e,1587427200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-28 04:00:49.354,4886848,2020-04-27 06:00:16.584,640df293-f8e0-db41-54fb-0d3e8e0254dc,1587945600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-23 05:09:33.286,9453571,2020-02-22 06:00:08.510,543087f5-b0e8-df22-c3f0-832527196c27,1582329600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-24 03:57:51.301,3178496,2020-02-23 06:00:05.210,a44fa669-faca-429f-50fd-7f0c369e8e49,1582416000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-04 04:16:18.299,4194304,2020-05-03 06:00:09.355,517ad11f-323c-165f-8edf-068b0593d3c4,1588464000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-01 03:15:43.566,2101248,2020-02-29 06:00:09.340,0800f133-a92e-2e0c-3deb-0a738bf45658,1582934400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-29 00:00:42.440,296192,2020-02-28 06:00:09.070,78f7eaeb-ace9-25bf-b507-eca7ff63d6da,1582848000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-10 05:13:58.323,8734728,2020-05-09 06:00:12.653,475bc4b2-2f7a-a130-a091-dbbafc5c8058,1588982400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-22 00:22:18.275,131072,2019-12-21 07:00:41.510,bbeeeac0-1051-f7a7-de35-eeb71e36350d,1576886400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-06 05:51:40.351,8411393,2020-03-05 06:00:13.495,2573beb6-42ba-9a71-9008-eb54f31ba9ea,1583366400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-07 04:42:52.488,5543040,2020-03-06 06:00:15.698,701511ec-9c97-4483-0114-6e1385264792,1583452800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-16 05:33:29.359,11111424,2020-05-15 06:00:12.461,e4919332-0d43-314e-19d3-b4a70990edc8,1589500800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-26 03:14:52.268,1327104,2019-12-25 07:00:04.176,f345fa93-d200-d504-1982-b41ca6383ee3,1577232000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-12 02:54:02.342,1935616,2020-03-11 06:00:08.554,dc0f7188-f3ce-9cce-d992-26a7e421e890,1583884800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-09 23:05:21.280,267776,2019-09-09 05:00:43.518,3f1b46f8-5203-f9f4-5a1a-7cbd711b1d4d,1567987200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-13 05:10:55.300,10070273,2020-03-12 06:00:07.957,6e5bc6b1-d5aa-9195-111a-27f728f67c6a,1583971200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-22 03:32:48.282,2129920,2020-05-21 06:00:08.630,c4b8ecf0-5c61-4746-1662-c6c16dc8b74e,1590019200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-18 05:35:55.344,11829250,2020-03-17 06:00:08.484,728c844e-f2b7-322c-94a9-cb370fd52bea,1584403200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-19 04:54:58.340,4210688,2020-03-18 06:00:12.357,83ca71cb-2aeb-b952-8869-3abf3f5efadf,1584489600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-28 03:36:32.265,2097153,2020-05-27 06:00:13.545,d4a9fadb-7730-4e4e-9eec-23eae4e047b7,1590537600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-09-26 03:54:30.278,5547008,2019-09-25 05:00:30.790,4133ec51-e80c-3866-625f-ce1ec6db70be,1569369600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-24 06:09:30.293,9963776,2020-03-23 07:00:12.198,226fb452-ba6c-e2d4-115e-3ada0a043932,1584921600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-25 04:21:13.339,2801664,2020-03-24 07:00:10.656,78d9c0e5-dcd4-19d3-6b65-fe31357f5489,1585008000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-22 03:48:43.293,2134272,2019-11-21 06:00:04.636,6f467ec2-1de4-821f-4a29-e21f819c53c6,1574294400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-03 03:26:54.315,2506753,2020-06-02 06:00:06.804,b67858fc-3e99-14b5-b0e8-aa723c8186f9,1591056000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-30 05:00:42.349,4980736,2020-03-29 07:00:12.972,b8c1fdd9-de86-7525-28f0-953d586b8eee,1585440000000,hytsFLPcD3,
com.sec.android.app.shealth,2019-08-31 20:36:15.176,1,2019-08-31 05:00:03.906,73e155d5-cfaf-08ac-eb8d-dc7857a936d6,1567209600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-31 01:43:17.681,413700,2020-03-30 07:00:04.183,80eef1f3-cee3-50a0-fff2-f448580cd65d,1585526400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-03 18:33:19.431,4353,2019-12-03 06:00:14.255,b6fa1d1d-1eb4-8855-cc97-87bf6f5e1f35,1575331200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-05 05:58:41.936,4360192,2020-04-04 07:00:29.408,59afcf5f-fe47-95f7-b57c-7011f9cd81e4,1585958400000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-01 02:55:22.274,1311232,2019-10-31 06:00:19.802,27c8f1c9-404d-20c1-ee0a-00adf59a0b41,1572480000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-06 00:38:35.186,278530,2020-04-05 07:00:05.848,733bb706-ee43-7780-48be-9b6d3eaf19c0,1586044800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-11 03:29:35.360,2097153,2020-04-10 06:00:05.568,e725ba02-bd6f-0ad1-aada-ee990a29c6f4,1586476800000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-29 02:50:59.263,1378560,2019-11-28 06:00:06.736,893e5e07-0484-d217-edc7-a06567295f9e,1574899200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-08 20:07:23.372,20992,2020-06-08 06:00:04.062,76382fd0-9397-1c27-8e89-89c48e96e3c2,1591574400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-12 01:55:13.291,851968,2020-04-11 06:00:16.195,6eef19b1-4689-b82b-9a57-ba7107bf6fdd,1586563200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-11-15 02:29:16.330,1081344,2019-11-14 06:00:20.779,fdbbe965-3ec3-258f-6c7b-f83475e20658,1573689600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-14 18:38:51.310,6144,2020-06-14 06:00:03.865,e8626a9d-0414-f760-d192-ce76415f8d15,1592092800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-17 04:48:02.276,4755456,2020-04-16 06:00:20.150,c076dbcd-328a-06a4-98a1-f713c6307024,1586995200000,hytsFLPcD3,
com.sec.android.app.shealth,2019-10-04 04:17:52.106,8388864,2019-10-03 05:00:54.590,91fbd58b-45bb-2d26-bbb7-1d9b720c0e61,1570060800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-18 04:26:44.316,4891136,2020-04-17 06:00:21.986,9d75316a-ccd6-5f3e-0871-e928e3d09f12,1587081600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-23 02:25:36.084,1724416,2020-04-22 06:00:04.161,27f86d78-562b-07b5-b3d5-2c0d6b05d457,1587513600000,hytsFLPcD3,
com.sec.android.app.shealth,2019-12-13 00:39:19.128,270336,2019-12-12 06:00:11.413,468a6ab1-8356-48d0-822f-b82524c1cfcb,1576108800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-29 05:06:45.476,11968512,2020-04-28 06:12:01.157,2fd94eba-5cdb-c633-e627-29d9db05a4e5,1588032000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-23 20:13:28.312,18432,2020-04-23 06:00:07.423,2e7597fa-840d-aac4-782a-129793043240,1587600000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-05 02:28:41.452,1397762,2020-05-04 06:00:10.514,d7c4bd07-89d9-a855-7f42-00bc21a351d9,1588550400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-30 00:11:36.206,267776,2020-04-29 06:00:10.282,ea973c3d-baf7-773e-32fa-41c27fceddf7,1588118400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-10 06:00:23.506,0,2020-05-10 06:00:23.505,b80d9da4-541a-fe1c-9f05-023bf63c1cdb,1589068800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-20 00:03:40.277,262148,2020-01-19 06:00:07.868,c3391ba5-10eb-e3bd-cc97-ceaa644cedd2,1579392000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-01-26 05:05:55.255,8781825,2020-01-25 06:00:18.378,760b5dce-9f5b-ae66-86f5-57a1293f7c14,1579910400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-06 05:04:33.357,9783296,2020-05-05 06:00:19.802,351ca251-bbdc-dda3-9c89-6978c5b62249,1588636800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-01 06:02:08.444,9175040,2020-01-31 06:00:05.269,d1d58aa0-8783-dffb-44fb-eaa2d7665237,1580428800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-17 04:31:46.329,6422528,2020-05-16 06:00:05.026,ff8c7d96-16ca-aa51-f7fe-3b17c5b4e3ab,1589587200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-07 05:57:27.455,8399104,2020-02-06 06:00:12.221,f73fd283-fb78-7628-7263-168953c96860,1580947200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-12 01:12:24.355,786944,2020-05-11 06:00:29.514,7b06770c-b1a4-d2a2-8aa5-e554ed1dd287,1589155200000,hytsFLPcD3,
