com.samsung.shealth.stress,6100041,7
create_time,time_offset,max,custom,end_time,deviceuuid,start_time,score,pkg_name,update_time,min,binning_data,datauuid,tag_id,comment,algorithm
2020-05-07 07:01:50.906,UTC-0500,100.0,,2020-05-07 06:59:59.999,hytsFLPcD3,2020-05-07 06:00:00.000,14.0,com.sec.android.app.shealth,2020-05-07 07:01:50.906,0.0,dc7ec031-7bc3-65d2-85ac-fd6ad19acd81.binning_data.json,dc7ec031-7bc3-65d2-85ac-fd6ad19acd81,10011,,1,
2020-05-30 16:07:22.232,UTC-0500,4.0,,2020-05-30 16:59:59.999,hytsFLPcD3,2020-05-30 16:00:00.000,0.0,com.sec.android.app.shealth,2020-05-30 18:58:36.572,0.0,0cabf54e-8d4b-208e-5a50-09ad8ecf4588.binning_data.json,0cabf54e-8d4b-208e-5a50-09ad8ecf4588,10011,,1,
2020-05-12 17:01:47.534,UTC-0500,100.0,,2020-05-12 16:59:59.999,hytsFLPcD3,2020-05-12 16:00:00.000,36.0,com.sec.android.app.shealth,2020-05-12 17:01:47.534,0.0,cf335c6d-8a54-da80-5e21-1f2e1f459db1.binning_data.json,cf335c6d-8a54-da80-5e21-1f2e1f459db1,10011,,1,
2020-05-18 12:01:00.835,UTC-0500,99.0,,2020-05-18 11:59:59.999,hytsFLPcD3,2020-05-18 11:00:00.000,58.0,com.sec.android.app.shealth,2020-05-18 12:01:00.835,0.0,0746be39-df6c-eab9-9d02-53757c53347c.binning_data.json,0746be39-df6c-eab9-9d02-53757c53347c,10011,,1,
2020-05-23 10:10:57.726,UTC-0500,94.0,,2020-05-23 09:59:59.999,hytsFLPcD3,2020-05-23 09:00:00.000,2.0,com.sec.android.app.shealth,2020-05-23 10:10:57.726,0.0,023de209-dc29-49c0-a0de-496445e9d98c.binning_data.json,023de209-dc29-49c0-a0de-496445e9d98c,10011,,1,
2020-05-07 08:07:24.598,UTC-0500,100.0,,2020-05-07 07:59:59.999,hytsFLPcD3,2020-05-07 07:00:00.000,11.0,com.sec.android.app.shealth,2020-05-07 08:07:24.598,0.0,c26a38b1-9984-6a5c-347a-833ca6fa1d74.binning_data.json,c26a38b1-9984-6a5c-347a-833ca6fa1d74,10011,,1,
2020-05-18 13:00:56.419,UTC-0500,100.0,,2020-05-18 12:59:59.999,hytsFLPcD3,2020-05-18 12:00:00.000,15.0,com.sec.android.app.shealth,2020-05-18 13:00:56.419,0.0,ba447987-f105-774a-ac2f-da7e37745ff2.binning_data.json,ba447987-f105-774a-ac2f-da7e37745ff2,10011,,1,
2020-05-30 19:03:02.502,UTC-0500,91.0,,2020-05-30 18:59:59.999,hytsFLPcD3,2020-05-30 18:00:00.000,39.0,com.sec.android.app.shealth,2020-05-30 19:03:02.502,7.0,778aab62-5c8a-1dbe-8c2e-1707086a4853.binning_data.json,778aab62-5c8a-1dbe-8c2e-1707086a4853,10011,,1,
2020-05-12 17:37:27.032,UTC-0500,100.0,,2020-05-12 17:59:59.999,hytsFLPcD3,2020-05-12 17:00:00.000,62.0,com.sec.android.app.shealth,2020-05-12 18:01:02.355,0.0,8a415249-db09-38e3-2d69-289dac0a083d.binning_data.json,8a415249-db09-38e3-2d69-289dac0a083d,10011,,1,
2020-05-18 13:00:56.442,UTC-0500,100.0,,2020-05-18 13:59:59.999,hytsFLPcD3,2020-05-18 13:00:00.000,100.0,com.sec.android.app.shealth,2020-05-18 16:30:57.357,100.0,46091833-40ad-6e6d-de25-aed6066d7bfa.binning_data.json,46091833-40ad-6e6d-de25-aed6066d7bfa,10011,,1,
2020-05-23 21:01:44.376,UTC-0500,100.0,,2020-05-23 20:59:59.999,hytsFLPcD3,2020-05-23 20:00:00.000,53.0,com.sec.android.app.shealth,2020-05-23 21:01:44.376,0.0,d94e56e7-dcfc-a3a9-1faf-c177dd07c6da.binning_data.json,d94e56e7-dcfc-a3a9-1faf-c177dd07c6da,10011,,1,
2020-05-07 09:09:52.614,UTC-0500,94.0,,2020-05-07 08:59:59.999,hytsFLPcD3,2020-05-07 08:00:00.000,1.0,com.sec.android.app.shealth,2020-05-07 09:09:52.614,0.0,f2ec2f3b-698c-a46e-9a06-87ccf8a160da.binning_data.json,f2ec2f3b-698c-a46e-9a06-87ccf8a160da,10011,,1,
2020-05-18 17:02:56.764,UTC-0500,100.0,,2020-05-18 16:59:59.999,hytsFLPcD3,2020-05-18 16:00:00.000,19.0,com.sec.android.app.shealth,2020-05-18 17:02:56.764,0.0,94194e62-40b7-cbfa-9460-196db9f109eb.binning_data.json,94194e62-40b7-cbfa-9460-196db9f109eb,10011,,1,
2020-05-23 22:02:15.182,UTC-0500,100.0,,2020-05-23 21:59:59.999,hytsFLPcD3,2020-05-23 21:00:00.000,57.0,com.sec.android.app.shealth,2020-05-23 22:02:15.182,0.0,a2850876-8a66-bcce-6c68-4ce927ec9009.binning_data.json,a2850876-8a66-bcce-6c68-4ce927ec9009,10011,,1,
2020-05-07 15:01:00.616,UTC-0500,100.0,,2020-05-07 14:59:59.999,hytsFLPcD3,2020-05-07 14:00:00.000,38.0,com.sec.android.app.shealth,2020-05-07 15:01:00.616,0.0,2b28680a-31b6-eebf-c534-5fe03a36ee4f.binning_data.json,2b28680a-31b6-eebf-c534-5fe03a36ee4f,10011,,1,
2020-05-23 22:35:07.483,UTC-0500,100.0,,2020-05-23 22:59:59.999,hytsFLPcD3,2020-05-23 22:00:00.000,54.0,com.sec.android.app.shealth,2020-05-23 23:05:06.948,0.0,ff14d015-27e9-6bb6-69a3-762477168833.binning_data.json,ff14d015-27e9-6bb6-69a3-762477168833,10011,,1,
2020-05-01 18:13:26.026,UTC-0500,99.0,,2020-05-01 18:59:59.999,hytsFLPcD3,2020-05-01 18:00:00.000,50.0,com.sec.android.app.shealth,2020-05-01 19:01:09.453,0.0,b874cf95-4ef0-9842-c4f5-260e6223a6f3.binning_data.json,b874cf95-4ef0-9842-c4f5-260e6223a6f3,10011,,1,
2020-05-12 19:01:21.462,UTC-0500,100.0,,2020-05-12 18:59:59.999,hytsFLPcD3,2020-05-12 18:00:00.000,43.0,com.sec.android.app.shealth,2020-05-12 19:01:21.462,0.0,584a238f-783e-492a-3127-66c62aa617b6.binning_data.json,584a238f-783e-492a-3127-66c62aa617b6,10011,,1,
2020-05-07 16:03:24.695,UTC-0500,100.0,,2020-05-07 15:59:59.999,hytsFLPcD3,2020-05-07 15:00:00.000,29.0,com.sec.android.app.shealth,2020-05-07 16:03:24.695,0.0,4114e7a1-4885-ea6d-2be1-43d2caa53b98.binning_data.json,4114e7a1-4885-ea6d-2be1-43d2caa53b98,10011,,1,
2020-05-01 19:31:32.147,UTC-0500,100.0,,2020-05-01 19:59:59.999,hytsFLPcD3,2020-05-01 19:00:00.000,53.0,com.sec.android.app.shealth,2020-05-01 20:01:28.581,0.0,decb770e-e598-06e5-7fec-977063d11980.binning_data.json,decb770e-e598-06e5-7fec-977063d11980,10011,,1,
2020-05-30 20:01:48.911,UTC-0500,100.0,,2020-05-30 19:59:59.999,hytsFLPcD3,2020-05-30 19:00:00.000,43.0,com.sec.android.app.shealth,2020-05-30 20:01:48.911,0.0,21e97643-1d09-5743-edfe-2b183ca527b1.binning_data.json,21e97643-1d09-5743-edfe-2b183ca527b1,10011,,1,
2020-05-07 16:05:16.798,UTC-0500,72.0,,2020-05-07 16:05:16.797,hytsFLPcD3,2020-05-07 16:00:00.000,10.0,com.sec.android.app.shealth,2020-05-07 16:05:16.798,1.0,6e1bb9b6-6b4d-4f06-eb93-b8d0cc63be0a.binning_data.json,6e1bb9b6-6b4d-4f06-eb93-b8d0cc63be0a,10011,,1,
2020-05-24 00:03:25.292,UTC-0500,100.0,,2020-05-23 23:59:59.999,hytsFLPcD3,2020-05-23 23:00:00.000,37.0,com.sec.android.app.shealth,2020-05-24 00:03:25.292,0.0,05e27e7c-817e-5277-8092-57cf0f4574c9.binning_data.json,05e27e7c-817e-5277-8092-57cf0f4574c9,10011,,1,
2020-05-01 21:02:29.466,UTC-0500,100.0,,2020-05-01 20:59:59.999,hytsFLPcD3,2020-05-01 20:00:00.000,41.0,com.sec.android.app.shealth,2020-05-01 21:02:29.466,0.0,2bd61a47-25dd-9d4e-7800-8b8232d42a66.binning_data.json,2bd61a47-25dd-9d4e-7800-8b8232d42a66,10011,,1,
2020-05-18 18:01:41.508,UTC-0500,100.0,,2020-05-18 17:59:59.999,hytsFLPcD3,2020-05-18 17:00:00.000,64.0,com.sec.android.app.shealth,2020-05-18 18:01:41.508,0.0,e2529477-ed38-df22-6e6c-aeb02bf321f0.binning_data.json,e2529477-ed38-df22-6e6c-aeb02bf321f0,10011,,1,
2020-05-12 20:01:07.808,UTC-0500,100.0,,2020-05-12 19:59:59.999,hytsFLPcD3,2020-05-12 19:00:00.000,13.0,com.sec.android.app.shealth,2020-05-12 20:01:07.808,0.0,60c9713d-c656-a648-734c-c1d62b2931ff.binning_data.json,60c9713d-c656-a648-734c-c1d62b2931ff,10011,,1,
2020-05-07 19:10:04.972,UTC-0500,100.0,,2020-05-07 19:59:59.999,hytsFLPcD3,2020-05-07 19:00:00.000,30.0,com.sec.android.app.shealth,2020-05-07 20:01:23.768,0.0,28747534-4292-c99e-a573-9856e401b134.binning_data.json,28747534-4292-c99e-a573-9856e401b134,10011,,1,
2020-05-24 01:05:00.538,UTC-0500,100.0,,2020-05-24 00:59:59.999,hytsFLPcD3,2020-05-24 00:00:00.000,22.0,com.sec.android.app.shealth,2020-05-24 01:05:00.538,0.0,160c5e9b-81ad-9169-8c40-1fad16fc69d7.binning_data.json,160c5e9b-81ad-9169-8c40-1fad16fc69d7,10011,,1,
2020-05-18 19:01:06.024,UTC-0500,98.0,,2020-05-18 18:59:59.999,hytsFLPcD3,2020-05-18 18:00:00.000,57.0,com.sec.android.app.shealth,2020-05-18 19:01:06.024,8.0,9a90d801-4305-e99a-fdf0-2ec22251facd.binning_data.json,9a90d801-4305-e99a-fdf0-2ec22251facd,10011,,1,
2020-05-07 21:01:02.412,UTC-0500,100.0,,2020-05-07 20:59:59.999,hytsFLPcD3,2020-05-07 20:00:00.000,50.0,com.sec.android.app.shealth,2020-05-07 21:01:02.412,0.0,6e357a30-13c0-f164-1224-3e83ce0f5a9e.binning_data.json,6e357a30-13c0-f164-1224-3e83ce0f5a9e,10011,,1,
2020-05-18 20:01:01.432,UTC-0500,100.0,,2020-05-18 19:59:59.999,hytsFLPcD3,2020-05-18 19:00:00.000,89.0,com.sec.android.app.shealth,2020-05-18 20:01:01.432,0.0,fa4740ae-8d76-fa8e-2fae-f0e9dae683d8.binning_data.json,fa4740ae-8d76-fa8e-2fae-f0e9dae683d8,10011,,1,
2020-05-24 02:01:31.349,UTC-0500,100.0,,2020-05-24 01:59:59.999,hytsFLPcD3,2020-05-24 01:00:00.000,30.0,com.sec.android.app.shealth,2020-05-24 02:01:31.349,0.0,c8171a75-5f49-1895-51d9-c52a8a1803a5.binning_data.json,c8171a75-5f49-1895-51d9-c52a8a1803a5,10011,,1,
2020-05-07 21:54:31.098,UTC-0500,100.0,,2020-05-07 21:59:59.999,hytsFLPcD3,2020-05-07 21:00:00.000,50.0,com.sec.android.app.shealth,2020-05-07 22:04:56.527,0.0,26b89e70-122b-716e-9629-ebfe390acb32.binning_data.json,26b89e70-122b-716e-9629-ebfe390acb32,10011,,1,
2020-05-01 22:02:48.375,UTC-0500,100.0,,2020-05-01 21:59:59.999,hytsFLPcD3,2020-05-01 21:00:00.000,43.0,com.sec.android.app.shealth,2020-05-01 22:02:48.375,0.0,a8e73f53-0d52-d2cd-90bd-801aef1f9826.binning_data.json,a8e73f53-0d52-d2cd-90bd-801aef1f9826,10011,,1,
2020-05-07 22:41:07.087,UTC-0500,100.0,,2020-05-07 22:59:59.999,hytsFLPcD3,2020-05-07 22:00:00.000,53.0,com.sec.android.app.shealth,2020-05-07 23:01:28.544,0.0,bbbc6bd3-a6af-b4c1-0568-6f5470fbfa5c.binning_data.json,bbbc6bd3-a6af-b4c1-0568-6f5470fbfa5c,10011,,1,
2020-05-12 21:01:14.811,UTC-0500,100.0,,2020-05-12 20:59:59.999,hytsFLPcD3,2020-05-12 20:00:00.000,45.0,com.sec.android.app.shealth,2020-05-12 21:01:14.811,0.0,e8a5b992-2694-fab4-d387-62bf1c705773.binning_data.json,e8a5b992-2694-fab4-d387-62bf1c705773,10011,,1,
2020-05-01 23:01:00.615,UTC-0500,100.0,,2020-05-01 22:59:59.999,hytsFLPcD3,2020-05-01 22:00:00.000,47.0,com.sec.android.app.shealth,2020-05-01 23:01:00.615,0.0,8e33c012-ac12-8575-42dd-b06b63ba7f75.binning_data.json,8e33c012-ac12-8575-42dd-b06b63ba7f75,10011,,1,
2020-05-24 03:09:56.639,UTC-0500,99.0,,2020-05-24 02:59:59.999,hytsFLPcD3,2020-05-24 02:00:00.000,56.0,com.sec.android.app.shealth,2020-05-24 03:09:56.639,0.0,78edf7cf-c7c6-fb97-4707-4a2ff1a032e8.binning_data.json,78edf7cf-c7c6-fb97-4707-4a2ff1a032e8,10011,,1,
2020-05-08 00:01:07.460,UTC-0500,100.0,,2020-05-07 23:59:59.999,hytsFLPcD3,2020-05-07 23:00:00.000,26.0,com.sec.android.app.shealth,2020-05-08 00:01:07.460,0.0,f2a2a8c2-2607-06ff-21c0-50b5f8c49de1.binning_data.json,f2a2a8c2-2607-06ff-21c0-50b5f8c49de1,10011,,1,
2020-05-12 22:04:28.454,UTC-0500,100.0,,2020-05-12 21:59:59.999,hytsFLPcD3,2020-05-12 21:00:00.000,60.0,com.sec.android.app.shealth,2020-05-12 22:04:28.454,0.0,52891151-556f-b501-ca9d-4fa0cd4dd7fa.binning_data.json,52891151-556f-b501-ca9d-4fa0cd4dd7fa,10011,,1,
2020-05-18 21:07:09.689,UTC-0500,100.0,,2020-05-18 20:59:59.999,hytsFLPcD3,2020-05-18 20:00:00.000,61.0,com.sec.android.app.shealth,2020-05-18 21:07:09.689,0.0,31a4d324-d669-de1f-505c-be37bdad7736.binning_data.json,31a4d324-d669-de1f-505c-be37bdad7736,10011,,1,
2020-05-02 00:01:06.685,UTC-0500,100.0,,2020-05-01 23:59:59.999,hytsFLPcD3,2020-05-01 23:00:00.000,41.0,com.sec.android.app.shealth,2020-05-02 00:01:06.685,0.0,9893b570-ba64-b08a-9b2f-eeee6aa6e61e.binning_data.json,9893b570-ba64-b08a-9b2f-eeee6aa6e61e,10011,,1,
2020-05-30 21:01:33.496,UTC-0500,100.0,,2020-05-30 20:59:59.999,hytsFLPcD3,2020-05-30 20:00:00.000,45.0,com.sec.android.app.shealth,2020-05-30 21:01:33.496,0.0,d19c48eb-467e-24d7-46b1-b7f675f40169.binning_data.json,d19c48eb-467e-24d7-46b1-b7f675f40169,10011,,1,
2020-05-08 01:01:52.791,UTC-0500,100.0,,2020-05-08 00:59:59.999,hytsFLPcD3,2020-05-08 00:00:00.000,47.0,com.sec.android.app.shealth,2020-05-08 01:01:52.791,0.0,8590a499-c472-a4b1-f67c-51ff5cb5353e.binning_data.json,8590a499-c472-a4b1-f67c-51ff5cb5353e,10011,,1,
2020-05-24 04:01:51.525,UTC-0500,100.0,,2020-05-24 03:59:59.999,hytsFLPcD3,2020-05-24 03:00:00.000,43.0,com.sec.android.app.shealth,2020-05-24 04:01:51.525,0.0,bc7721e0-6d70-e425-ab2e-57aeb2d467f6.binning_data.json,bc7721e0-6d70-e425-ab2e-57aeb2d467f6,10011,,1,
2020-05-18 22:02:20.511,UTC-0500,100.0,,2020-05-18 21:59:59.999,hytsFLPcD3,2020-05-18 21:00:00.000,51.0,com.sec.android.app.shealth,2020-05-18 22:02:20.511,0.0,f1ba3ca6-170b-c856-74b5-bcfcc7e7c36a.binning_data.json,f1ba3ca6-170b-c856-74b5-bcfcc7e7c36a,10011,,1,
2020-05-08 01:40:34.426,UTC-0500,100.0,,2020-05-08 01:59:59.999,hytsFLPcD3,2020-05-08 01:00:00.000,35.0,com.sec.android.app.shealth,2020-05-08 02:03:41.617,0.0,05608608-48ab-9e18-7447-141143019405.binning_data.json,05608608-48ab-9e18-7447-141143019405,10011,,1,
2020-05-30 21:16:12.973,UTC-0500,100.0,,2020-05-30 21:59:59.999,hytsFLPcD3,2020-05-30 21:00:00.000,60.0,com.sec.android.app.shealth,2020-05-30 22:01:41.456,0.0,ca830ff6-1d6b-d167-2127-469427313de3.binning_data.json,ca830ff6-1d6b-d167-2127-469427313de3,10011,,1,
2020-05-02 01:03:25.527,UTC-0500,100.0,,2020-05-02 00:59:59.999,hytsFLPcD3,2020-05-02 00:00:00.000,30.0,com.sec.android.app.shealth,2020-05-02 01:03:25.527,0.0,5855cf44-79b2-792f-03e5-952651d29213.binning_data.json,5855cf44-79b2-792f-03e5-952651d29213,10011,,1,
2020-05-24 05:02:11.446,UTC-0500,100.0,,2020-05-24 04:59:59.999,hytsFLPcD3,2020-05-24 04:00:00.000,64.0,com.sec.android.app.shealth,2020-05-24 05:02:11.446,0.0,f068104f-4034-3f12-5927-c98696647e27.binning_data.json,f068104f-4034-3f12-5927-c98696647e27,10011,,1,
2020-05-02 02:01:00.679,UTC-0500,100.0,,2020-05-02 01:59:59.999,hytsFLPcD3,2020-05-02 01:00:00.000,28.0,com.sec.android.app.shealth,2020-05-02 02:01:00.679,0.0,676ff884-a4ba-4d00-231a-e3d3ba3ac7f7.binning_data.json,676ff884-a4ba-4d00-231a-e3d3ba3ac7f7,10011,,1,
2020-05-18 23:01:00.139,UTC-0500,100.0,,2020-05-18 22:59:59.999,hytsFLPcD3,2020-05-18 22:00:00.000,27.0,com.sec.android.app.shealth,2020-05-18 23:01:00.139,0.0,61ddb07a-9d20-acfd-5ed3-ec7faee7f8c1.binning_data.json,61ddb07a-9d20-acfd-5ed3-ec7faee7f8c1,10011,,1,
2020-05-12 23:02:44.702,UTC-0500,100.0,,2020-05-12 22:59:59.999,hytsFLPcD3,2020-05-12 22:00:00.000,61.0,com.sec.android.app.shealth,2020-05-12 23:02:44.702,0.0,acbea95f-a9fb-22f3-c323-b789ff58876c.binning_data.json,acbea95f-a9fb-22f3-c323-b789ff58876c,10011,,1,
2020-05-08 03:10:05.415,UTC-0500,100.0,,2020-05-08 02:59:59.999,hytsFLPcD3,2020-05-08 02:00:00.000,50.0,com.sec.android.app.shealth,2020-05-08 03:10:05.415,0.0,45fc6712-bee5-1f1d-5042-c78e324a1c8d.binning_data.json,45fc6712-bee5-1f1d-5042-c78e324a1c8d,10011,,1,
2020-05-30 23:01:07.390,UTC-0500,100.0,,2020-05-30 22:59:59.999,hytsFLPcD3,2020-05-30 22:00:00.000,63.0,com.sec.android.app.shealth,2020-05-30 23:01:07.390,2.0,7c03e7b9-a59a-663c-ca41-6277f1126ddb.binning_data.json,7c03e7b9-a59a-663c-ca41-6277f1126ddb,10011,,1,
2020-05-19 00:01:09.678,UTC-0500,100.0,,2020-05-18 23:59:59.999,hytsFLPcD3,2020-05-18 23:00:00.000,53.0,com.sec.android.app.shealth,2020-05-19 00:01:09.678,0.0,f3f3e637-860d-e0a4-6d46-0cdd650761b4.binning_data.json,f3f3e637-860d-e0a4-6d46-0cdd650761b4,10011,,1,
2020-05-24 06:02:27.678,UTC-0500,100.0,,2020-05-24 05:59:59.999,hytsFLPcD3,2020-05-24 05:00:00.000,14.0,com.sec.android.app.shealth,2020-05-24 06:02:27.678,0.0,0f78f8fe-69af-deb0-bfe2-04be7260b1ee.binning_data.json,0f78f8fe-69af-deb0-bfe2-04be7260b1ee,10011,,1,
2020-05-08 05:06:09.380,UTC-0500,5.0,,2020-05-08 04:59:59.999,hytsFLPcD3,2020-05-08 04:00:00.000,4.0,com.sec.android.app.shealth,2020-05-08 05:06:09.380,1.0,bb519110-9c89-a151-cfbe-a9cc85cbd69b.binning_data.json,bb519110-9c89-a151-cfbe-a9cc85cbd69b,10011,,1,
2020-05-02 03:08:18.667,UTC-0500,100.0,,2020-05-02 02:59:59.999,hytsFLPcD3,2020-05-02 02:00:00.000,45.0,com.sec.android.app.shealth,2020-05-02 03:08:18.667,0.0,801052a5-9b76-61ba-8905-5d7170f674cc.binning_data.json,801052a5-9b76-61ba-8905-5d7170f674cc,10011,,1,
2020-05-19 04:04:14.460,UTC-0500,51.0,,2020-05-19 03:59:59.999,hytsFLPcD3,2020-05-19 03:00:00.000,28.0,com.sec.android.app.shealth,2020-05-19 04:04:14.460,0.0,48ba8609-5ec0-c862-34ca-a28120731789.binning_data.json,48ba8609-5ec0-c862-34ca-a28120731789,10011,,1,
2020-05-31 00:02:21.784,UTC-0500,100.0,,2020-05-30 23:59:59.999,hytsFLPcD3,2020-05-30 23:00:00.000,15.0,com.sec.android.app.shealth,2020-05-31 00:02:21.784,0.0,ad6c1ff0-be0b-c952-ef29-a32c82566d6c.binning_data.json,ad6c1ff0-be0b-c952-ef29-a32c82566d6c,10011,,1,
2020-05-13 00:01:44.411,UTC-0500,100.0,,2020-05-12 23:59:59.999,hytsFLPcD3,2020-05-12 23:00:00.000,74.0,com.sec.android.app.shealth,2020-05-13 00:01:44.411,1.0,987f72ca-002d-acb4-f0ae-19ab68611c7f.binning_data.json,987f72ca-002d-acb4-f0ae-19ab68611c7f,10011,,1,
2020-05-08 06:04:00.147,UTC-0500,100.0,,2020-05-08 05:59:59.999,hytsFLPcD3,2020-05-08 05:00:00.000,2.0,com.sec.android.app.shealth,2020-05-08 06:04:00.147,0.0,92e33989-99f3-7ea6-eb9e-68f5dcd7634f.binning_data.json,92e33989-99f3-7ea6-eb9e-68f5dcd7634f,10011,,1,
2020-05-24 07:05:10.703,UTC-0500,100.0,,2020-05-24 06:59:59.999,hytsFLPcD3,2020-05-24 06:00:00.000,17.0,com.sec.android.app.shealth,2020-05-24 07:05:10.703,0.0,5ff3e50a-2858-6f6f-2c86-a22c11fea8f9.binning_data.json,5ff3e50a-2858-6f6f-2c86-a22c11fea8f9,10011,,1,
2020-05-02 04:10:00.379,UTC-0500,100.0,,2020-05-02 03:59:59.999,hytsFLPcD3,2020-05-02 03:00:00.000,28.0,com.sec.android.app.shealth,2020-05-02 04:10:00.379,0.0,2a710f33-6b5c-6185-61bf-fc3365108673.binning_data.json,2a710f33-6b5c-6185-61bf-fc3365108673,10011,,1,
2020-05-19 05:04:31.457,UTC-0500,1.0,,2020-05-19 04:59:59.999,hytsFLPcD3,2020-05-19 04:00:00.000,1.0,com.sec.android.app.shealth,2020-05-19 05:04:31.457,1.0,beda34ea-3b72-a8dd-43ec-e45c68ac6ad5.binning_data.json,beda34ea-3b72-a8dd-43ec-e45c68ac6ad5,10011,,1,
2020-05-31 01:04:59.370,UTC-0500,100.0,,2020-05-31 00:59:59.999,hytsFLPcD3,2020-05-31 00:00:00.000,48.0,com.sec.android.app.shealth,2020-05-31 01:04:59.370,0.0,207426fa-ca3b-cb4f-4691-74330d88d222.binning_data.json,207426fa-ca3b-cb4f-4691-74330d88d222,10011,,1,
2020-05-13 01:01:26.577,UTC-0500,100.0,,2020-05-13 00:59:59.999,hytsFLPcD3,2020-05-13 00:00:00.000,30.0,com.sec.android.app.shealth,2020-05-13 01:01:26.577,0.0,034b4e1b-f986-a598-2b2e-af0e34cd34d1.binning_data.json,034b4e1b-f986-a598-2b2e-af0e34cd34d1,10011,,1,
2020-05-19 06:10:20.259,UTC-0500,0.0,,2020-05-19 05:59:59.999,hytsFLPcD3,2020-05-19 05:00:00.000,0.0,com.sec.android.app.shealth,2020-05-19 06:10:20.259,0.0,bf30249e-c33e-5c0b-7735-dba477eb00e5.binning_data.json,bf30249e-c33e-5c0b-7735-dba477eb00e5,10011,,1,
2020-05-24 08:09:42.732,UTC-0500,0.0,,2020-05-24 07:59:59.999,hytsFLPcD3,2020-05-24 07:00:00.000,0.0,com.sec.android.app.shealth,2020-05-24 08:09:42.732,0.0,bf17aef8-d0b3-f41a-91cd-04b886abb9d2.binning_data.json,bf17aef8-d0b3-f41a-91cd-04b886abb9d2,10011,,1,
2020-05-08 07:47:24.887,UTC-0500,0.0,,2020-05-08 07:59:59.999,hytsFLPcD3,2020-05-08 07:00:00.000,0.0,com.sec.android.app.shealth,2020-05-08 08:27:30.355,0.0,9e23b22b-e714-e955-da04-0c77e66f017f.binning_data.json,9e23b22b-e714-e955-da04-0c77e66f017f,10011,,1,
2020-05-31 02:04:26.705,UTC-0500,100.0,,2020-05-31 01:59:59.999,hytsFLPcD3,2020-05-31 01:00:00.000,23.0,com.sec.android.app.shealth,2020-05-31 02:04:26.705,0.0,c3af94ea-96c2-ef99-8c55-5568f3bd00e4.binning_data.json,c3af94ea-96c2-ef99-8c55-5568f3bd00e4,10011,,1,
2020-05-13 02:02:05.481,UTC-0500,99.0,,2020-05-13 01:59:59.999,hytsFLPcD3,2020-05-13 01:00:00.000,31.0,com.sec.android.app.shealth,2020-05-13 02:02:05.481,0.0,6be9daaf-112e-a855-5587-45c2116229c1.binning_data.json,6be9daaf-112e-a855-5587-45c2116229c1,10011,,1,
2020-05-19 07:02:36.034,UTC-0500,0.0,,2020-05-19 06:59:59.999,hytsFLPcD3,2020-05-19 06:00:00.000,0.0,com.sec.android.app.shealth,2020-05-19 07:02:36.034,0.0,bba7c488-4d84-da6f-83dd-2afaf3841c97.binning_data.json,bba7c488-4d84-da6f-83dd-2afaf3841c97,10011,,1,
2020-05-24 16:38:28.202,UTC-0500,100.0,,2020-05-24 16:59:59.999,hytsFLPcD3,2020-05-24 16:00:00.000,42.0,com.sec.android.app.shealth,2020-05-24 19:51:13.362,0.0,dc823799-7277-e28c-aa68-fa67191775d0.binning_data.json,dc823799-7277-e28c-aa68-fa67191775d0,10011,,1,
2020-06-03 10:03:33.417,UTC-0500,0.0,,2020-06-03 09:59:59.999,hytsFLPcD3,2020-06-03 09:00:00.000,0.0,com.sec.android.app.shealth,2020-06-03 10:03:33.417,0.0,a5b9f9c9-181b-ffaa-e477-f9415e60290e.binning_data.json,a5b9f9c9-181b-ffaa-e477-f9415e60290e,10011,,1,
2020-05-08 13:01:06.663,UTC-0500,100.0,,2020-05-08 12:59:59.999,hytsFLPcD3,2020-05-08 12:00:00.000,43.0,com.sec.android.app.shealth,2020-05-08 13:01:06.663,0.0,87322c3a-7d47-9f1a-f476-9ed8db9cc969.binning_data.json,87322c3a-7d47-9f1a-f476-9ed8db9cc969,10011,,1,
2020-05-24 20:02:05.565,UTC-0500,76.0,,2020-05-24 19:59:59.999,hytsFLPcD3,2020-05-24 19:00:00.000,15.0,com.sec.android.app.shealth,2020-05-24 20:02:05.565,0.0,f3b6aeb2-8cf9-6a44-4500-2976784a9080.binning_data.json,f3b6aeb2-8cf9-6a44-4500-2976784a9080,10011,,1,
2020-06-03 13:01:00.626,UTC-0500,100.0,,2020-06-03 12:59:59.999,hytsFLPcD3,2020-06-03 12:00:00.000,6.0,com.sec.android.app.shealth,2020-06-03 13:01:00.626,0.0,c945268d-1ac4-b296-35cb-e9837164a414.binning_data.json,c945268d-1ac4-b296-35cb-e9837164a414,10011,,1,
2020-05-13 03:09:34.468,UTC-0500,100.0,,2020-05-13 02:59:59.999,hytsFLPcD3,2020-05-13 02:00:00.000,46.0,com.sec.android.app.shealth,2020-05-13 03:09:34.468,0.0,aacd805a-c92e-6bc0-d14d-09e1018ece75.binning_data.json,aacd805a-c92e-6bc0-d14d-09e1018ece75,10011,,1,
2020-05-31 06:01:41.533,UTC-0500,4.0,,2020-05-31 05:59:59.999,hytsFLPcD3,2020-05-31 05:00:00.000,0.0,com.sec.android.app.shealth,2020-05-31 06:01:41.533,0.0,fbbfaac1-dec2-34aa-f1a2-64a62193f953.binning_data.json,fbbfaac1-dec2-34aa-f1a2-64a62193f953,10011,,1,
