com.samsung.shealth.tracker.pedometer_day_summary,6100041,5
create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2020-01-07 07:00:01.901,4658.91,e6c5d000-2e19-4a64-82f0-c625af9a1535.achievement.json,5848,10000,1578268800000,6.9444447,eL5K8TBQJK,2858292,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-07 07:00:01.901,5722,e6c5d000-2e19-4a64-82f0-c625af9a1535.binning_data.json,e6c5d000-2e19-4a64-82f0-c625af9a1535,217.05998,126,,0,
2020-05-16 06:00:01.858,1250.59,26fe08e5-f7b1-45a6-956b-2d2d8a4c43d9.achievement.json,1732,10000,1589500800000,2.7222223,jpgso+yMpj,1034602,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-16 06:00:01.858,1731,26fe08e5-f7b1-45a6-956b-2d2d8a4c43d9.binning_data.json,26fe08e5-f7b1-45a6-956b-2d2d8a4c43d9,66.659996,1,,0,
2020-02-17 06:42:12.530,7436.068,b60089c5-3a8b-47d6-a054-97a7c795b38e.achievement.json,9853,10000,1581897600000,3.0786052,hytsFLPcD3,5312347,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-18 09:15:08.682,9799,b60089c5-3a8b-47d6-a054-97a7c795b38e.binning_data.json,b60089c5-3a8b-47d6-a054-97a7c795b38e,353.27,54,,0,
2020-01-13 06:39:49.511,5052.71,e8866370-40b9-4e2c-b8cf-f411e68135e7.achievement.json,6425,10000,1578787200000,6.9361687,eL5K8TBQJK,3237112,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-13 06:39:49.511,6358,e8866370-40b9-4e2c-b8cf-f411e68135e7.binning_data.json,e8866370-40b9-4e2c-b8cf-f411e68135e7,239.9,67,,0,
2020-04-24 06:00:02.622,1232.41,89380d91-1dde-4d22-86ab-e9934feb984b.achievement.json,1729,10000,1587600000000,1.6562828,jpgso+yMpj,1067256,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-24 06:00:02.622,1727,89380d91-1dde-4d22-86ab-e9934feb984b.binning_data.json,89380d91-1dde-4d22-86ab-e9934feb984b,67.39,2,,0,
2020-01-04 07:01:40.899,6277.715,b15cd6b2-ed60-40ec-ba6b-bdd9907564f8.achievement.json,8311,10000,1578096000000,1.4761926,VfS0qUERdZ,4252639,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-06 15:32:10.546,8170,b15cd6b2-ed60-40ec-ba6b-bdd9907564f8.binning_data.json,b15cd6b2-ed60-40ec-ba6b-bdd9907564f8,289.511,141,b15cd6b2-ed60-40ec-ba6b-bdd9907564f8.source_info.json,0,
2020-05-16 16:16:15.661,3019.523,a1ffa8d0-2294-4679-866d-b9bb78c65908.achievement.json,4011,10000,1589587200000,1.365881,VfS0qUERdZ,2210677,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-17 08:35:30.827,3972,a1ffa8d0-2294-4679-866d-b9bb78c65908.binning_data.json,a1ffa8d0-2294-4679-866d-b9bb78c65908,150.65,39,a1ffa8d0-2294-4679-866d-b9bb78c65908.source_info.json,0,
2020-03-25 13:03:53.911,2324.949,d4d5531a-3a59-4e6c-a139-0dabf6362758.achievement.json,3043,10000,1585094400000,3.25,hytsFLPcD3,1664010,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-26 07:35:13.769,3018,d4d5531a-3a59-4e6c-a139-0dabf6362758.binning_data.json,d4d5531a-3a59-4e6c-a139-0dabf6362758,111.19,25,,0,
2019-12-14 06:00:01.157,8924.45,f87fab8b-7045-45ba-ad66-0b6e2364ee88.achievement.json,11264,10000,1576195200000,6.9444447,eL5K8TBQJK,5635443,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-14 06:15:48.585,10928,f87fab8b-7045-45ba-ad66-0b6e2364ee88.binning_data.json,f87fab8b-7045-45ba-ad66-0b6e2364ee88,424.71997,336,,1124,
2020-05-16 22:55:21.405,1845.08,3412b27d-0548-4496-98b8-3fd83c8fc7dd.achievement.json,2426,10000,1589587200000,5.4722223,hytsFLPcD3,1320869,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-17 08:35:34.174,2395,3412b27d-0548-4496-98b8-3fd83c8fc7dd.binning_data.json,3412b27d-0548-4496-98b8-3fd83c8fc7dd,89.8,31,,0,
2020-02-18 06:00:02.897,6768.47,f01c20f9-fb38-4855-b75f-3ceb94d3b75b.achievement.json,9288,10000,1581897600000,1.8055556,jpgso+yMpj,5404684,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-18 06:00:07.579,9288,f01c20f9-fb38-4855-b75f-3ceb94d3b75b.binning_data.json,f01c20f9-fb38-4855-b75f-3ceb94d3b75b,361.06,0,,0,
2020-03-26 07:00:01.515,1107.17,d9c3cb4c-0b50-447f-84f0-5ae82931c42d.achievement.json,1524,10000,1585094400000,2.2770445,jpgso+yMpj,914506,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-26 07:00:01.515,1497,d9c3cb4c-0b50-447f-84f0-5ae82931c42d.binning_data.json,d9c3cb4c-0b50-447f-84f0-5ae82931c42d,61.26,27,,0,
2020-04-24 13:35:03.226,1678.401,273360b7-9f75-4fc1-9b13-485cf0b40913.achievement.json,2254,10000,1587686400000,1.3133916,VfS0qUERdZ,1277913,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-25 06:27:34.170,2246,273360b7-9f75-4fc1-9b13-485cf0b40913.binning_data.json,273360b7-9f75-4fc1-9b13-485cf0b40913,86.7,8,273360b7-9f75-4fc1-9b13-485cf0b40913.source_info.json,0,
2020-05-17 06:00:02.284,1776.28,531b0038-e844-4569-a7a3-bb367022e36c.achievement.json,2421,10000,1589587200000,2.7777774,jpgso+yMpj,1399635,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-17 06:00:02.284,2413,531b0038-e844-4569-a7a3-bb367022e36c.binning_data.json,531b0038-e844-4569-a7a3-bb367022e36c,92.18,8,,0,
2019-12-12 06:55:08.271,6975.523,15c38f1d-eb9b-42dd-a9e0-c23e7f74a3a7.achievement.json,9882,10000,1576108800000,6.472223,hytsFLPcD3,5282208,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-13 03:51:24.058,9748,15c38f1d-eb9b-42dd-a9e0-c23e7f74a3a7.binning_data.json,15c38f1d-eb9b-42dd-a9e0-c23e7f74a3a7,330.177,134,,0,
2020-01-10 16:18:02.321,4310.291,87360101-09eb-4109-bcda-f00c621827e9.achievement.json,5847,10000,1578614400000,1.431729,VfS0qUERdZ,3010549,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-11 08:23:00.000,5633,87360101-09eb-4109-bcda-f00c621827e9.binning_data.json,87360101-09eb-4109-bcda-f00c621827e9,223.35999,214,87360101-09eb-4109-bcda-f00c621827e9.source_info.json,0,
2020-03-26 13:00:07.145,2025.098,947367d1-0351-4083-8c2a-329fb0b4c0ea.achievement.json,2712,10000,1585180800000,1.2887399,VfS0qUERdZ,1571378,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-27 08:15:40.434,2705,947367d1-0351-4083-8c2a-329fb0b4c0ea.binning_data.json,947367d1-0351-4083-8c2a-329fb0b4c0ea,101.199,7,947367d1-0351-4083-8c2a-329fb0b4c0ea.source_info.json,0,
2020-01-03 07:00:01.426,2445.23,4c5ef9a5-802c-480d-b482-5d736e6523c5.achievement.json,3103,10000,1577923200000,5.6111107,eL5K8TBQJK,1560293,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-03 07:00:01.426,3060,4c5ef9a5-802c-480d-b482-5d736e6523c5.binning_data.json,4c5ef9a5-802c-480d-b482-5d736e6523c5,118.869995,43,,0,
2020-04-24 17:47:32.993,1113.69,76c6762a-fbc8-4db2-8b11-9398e451a8dc.achievement.json,1440,10000,1587686400000,6.9444447,hytsFLPcD3,798237,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-25 06:27:36.146,1428,76c6762a-fbc8-4db2-8b11-9398e451a8dc.binning_data.json,76c6762a-fbc8-4db2-8b11-9398e451a8dc,54.4,12,,0,
2020-05-17 06:10:43.247,2198.763,50fb874b-c304-4851-b4c6-95ef43fa1275.achievement.json,2902,10000,1589673600000,1.3832204,VfS0qUERdZ,1589596,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-18 05:55:10.495,2859,50fb874b-c304-4851-b4c6-95ef43fa1275.binning_data.json,50fb874b-c304-4851-b4c6-95ef43fa1275,110.45,43,50fb874b-c304-4851-b4c6-95ef43fa1275.source_info.json,0,
2020-02-18 06:04:46.435,6641.5103,eaf74d80-834b-4de6-95ca-29dbe3ece7ea.achievement.json,8841,10000,1581984000000,1.3945969,VfS0qUERdZ,4762315,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-19 07:56:30.574,8742,eaf74d80-834b-4de6-95ca-29dbe3ece7ea.binning_data.json,eaf74d80-834b-4de6-95ca-29dbe3ece7ea,328.8,99,eaf74d80-834b-4de6-95ca-29dbe3ece7ea.source_info.json,0,
2020-01-04 07:00:01.464,4576.09,f081fb33-8667-4606-9e27-5956d42543ec.achievement.json,5828,10000,1578009600000,3.6944442,eL5K8TBQJK,2934455,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-04 07:00:01.464,5773,f081fb33-8667-4606-9e27-5956d42543ec.binning_data.json,f081fb33-8667-4606-9e27-5956d42543ec,212.43999,55,,0,
2020-03-26 13:00:09.658,1140.798,c8fae40e-73fd-48a2-b94d-c66b2171d22e.achievement.json,1492,10000,1585180800000,2.7222223,hytsFLPcD3,877054,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-27 08:15:43.632,1488,c8fae40e-73fd-48a2-b94d-c66b2171d22e.binning_data.json,c8fae40e-73fd-48a2-b94d-c66b2171d22e,54.399,4,,0,
2020-05-17 08:35:34.210,1640.288,0d715421-1b49-4401-b0d5-822c02010438.achievement.json,2109,10000,1589673600000,3.1944444,hytsFLPcD3,1114745,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-18 05:55:13.157,2055,0d715421-1b49-4401-b0d5-822c02010438.binning_data.json,0d715421-1b49-4401-b0d5-822c02010438,80.51,54,,0,
2020-01-02 07:00:01.511,3980.03,acbd0d5c-3acf-4400-87b8-fc8eb3241135.achievement.json,4716,10000,1577836800000,3.6388888,eL5K8TBQJK,2224191,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-02 07:00:01.511,4281,acbd0d5c-3acf-4400-87b8-fc8eb3241135.binning_data.json,acbd0d5c-3acf-4400-87b8-fc8eb3241135,193.15,435,,0,
2020-02-18 09:15:08.685,5895.422,24d2df12-044e-4f3e-9a27-9f52787e8e25.achievement.json,7681,10000,1581984000000,5.2777777,hytsFLPcD3,4050722,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-19 07:56:32.974,7506,24d2df12-044e-4f3e-9a27-9f52787e8e25.binning_data.json,24d2df12-044e-4f3e-9a27-9f52787e8e25,283.45,175,,0,
2020-01-14 22:11:14.996,1158.69,bdb114c9-0199-4f75-b5e4-17ca0589a666.achievement.json,1605,10000,1578960000000,2.110114,jpgso+yMpj,972306,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-15 06:00:01.128,1604,bdb114c9-0199-4f75-b5e4-17ca0589a666.binning_data.json,bdb114c9-0199-4f75-b5e4-17ca0589a666,62.6,1,,0,
2020-03-27 07:00:01.990,961.39,aa21faf3-b441-48fc-9a04-51580a1c8ed7.achievement.json,1325,10000,1585180800000,1.8553467,jpgso+yMpj,835124,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-27 07:00:01.990,1320,aa21faf3-b441-48fc-9a04-51580a1c8ed7.binning_data.json,aa21faf3-b441-48fc-9a04-51580a1c8ed7,51.24,5,,0,
2020-05-18 06:00:03.812,1164.24,cc3cdccd-a59c-4857-9dec-a802a91eee0d.achievement.json,1609,10000,1589673600000,1.9166666,jpgso+yMpj,944724,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-18 06:00:03.812,1609,cc3cdccd-a59c-4857-9dec-a802a91eee0d.binning_data.json,cc3cdccd-a59c-4857-9dec-a802a91eee0d,61.0,0,,0,
2020-02-19 06:00:03.459,5590.27,53c16825-3f4e-4ad2-b64c-ed4c9de3a8d0.achievement.json,7573,10000,1581984000000,2.201365,jpgso+yMpj,4227106,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-19 06:00:03.459,7533,53c16825-3f4e-4ad2-b64c-ed4c9de3a8d0.binning_data.json,53c16825-3f4e-4ad2-b64c-ed4c9de3a8d0,285.59998,40,,0,
2020-01-15 06:58:07.175,7729.891,1f5a8291-390e-4ab0-b996-d87d17c580a9.achievement.json,10345,10000,1579046400000,1.295031,VfS0qUERdZ,5968885,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-16 03:15:13.380,10335,1f5a8291-390e-4ab0-b996-d87d17c580a9.binning_data.json,1f5a8291-390e-4ab0-b996-d87d17c580a9,388.03,10,1f5a8291-390e-4ab0-b996-d87d17c580a9.source_info.json,0,
2020-02-19 09:15:07.448,7360.795,91949354-4d06-4baa-a0ba-01a420178668.achievement.json,9846,10000,1582070400000,1.362612,VfS0qUERdZ,5401974,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-20 08:55:15.174,9784,91949354-4d06-4baa-a0ba-01a420178668.binning_data.json,91949354-4d06-4baa-a0ba-01a420178668,368.91998,62,91949354-4d06-4baa-a0ba-01a420178668.source_info.json,0,
2020-05-18 10:35:45.150,2303.478,4e5d0e51-c492-4517-9385-d908991ae60a.achievement.json,3096,10000,1589760000000,1.3103417,VfS0qUERdZ,1757921,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-19 08:15:11.615,3070,4e5d0e51-c492-4517-9385-d908991ae60a.binning_data.json,4e5d0e51-c492-4517-9385-d908991ae60a,117.35,26,4e5d0e51-c492-4517-9385-d908991ae60a.source_info.json,0,
2019-12-29 08:35:17.292,2963.393,8ca576af-9b06-4eaf-ba52-02e568562a85.achievement.json,4361,10000,1577577600000,2.4722226,hytsFLPcD3,2360980,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-30 07:55:43.434,4306,8ca576af-9b06-4eaf-ba52-02e568562a85.binning_data.json,8ca576af-9b06-4eaf-ba52-02e568562a85,148.072,55,,0,
2020-01-15 09:15:11.719,6933.782,31b7b97b-a517-4423-9aa0-84f6b29d7bad.achievement.json,9174,10000,1579046400000,2.0833333,hytsFLPcD3,5075511,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-16 03:15:19.053,9167,31b7b97b-a517-4423-9aa0-84f6b29d7bad.binning_data.json,31b7b97b-a517-4423-9aa0-84f6b29d7bad,324.68,7,,0,
2020-02-19 11:15:09.282,6635.174,5f3c1358-6dec-4026-943a-0c1da6e874a1.achievement.json,8731,10000,1582070400000,2.6666665,hytsFLPcD3,4678895,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-20 08:55:16.927,8651,5f3c1358-6dec-4026-943a-0c1da6e874a1.binning_data.json,5f3c1358-6dec-4026-943a-0c1da6e874a1,316.94,80,,0,
2020-05-18 10:35:48.437,1536.888,7ae8efc6-da86-4ed0-9c77-9d7cedb6f034.achievement.json,2060,10000,1589760000000,3.4722223,hytsFLPcD3,1119162,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-19 08:15:14.680,2042,7ae8efc6-da86-4ed0-9c77-9d7cedb6f034.binning_data.json,7ae8efc6-da86-4ed0-9c77-9d7cedb6f034,75.96,18,,0,
2020-04-25 06:00:02.776,924.93,31629bb7-dada-497d-a115-0833c429f7f5.achievement.json,1291,10000,1587686400000,1.9166665,jpgso+yMpj,757513,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-25 06:00:02.776,1291,31629bb7-dada-497d-a115-0833c429f7f5.binning_data.json,31629bb7-dada-497d-a115-0833c429f7f5,49.769997,0,,0,
2020-01-16 06:00:01.786,6890.92,584328cb-c0fb-448a-aa7f-d715645e846a.achievement.json,9352,10000,1579046400000,4.777777,jpgso+yMpj,5667430,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-16 06:00:01.786,9345,584328cb-c0fb-448a-aa7f-d715645e846a.binning_data.json,584328cb-c0fb-448a-aa7f-d715645e846a,370.76,7,,2245,
2020-03-27 12:57:40.365,2242.664,c321e55a-fe7c-45ff-8894-3d7ddcbf924f.achievement.json,3028,10000,1585267200000,1.3286568,VfS0qUERdZ,1687918,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-28 08:10:36.302,2995,c321e55a-fe7c-45ff-8894-3d7ddcbf924f.binning_data.json,c321e55a-fe7c-45ff-8894-3d7ddcbf924f,115.769,33,c321e55a-fe7c-45ff-8894-3d7ddcbf924f.source_info.json,0,
2020-02-20 06:00:01.750,6131.66,77041073-663d-418a-97ff-53e8df3bf460.achievement.json,8344,10000,1582070400000,2.3055556,jpgso+yMpj,4709158,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-20 06:00:01.750,8302,77041073-663d-418a-97ff-53e8df3bf460.binning_data.json,77041073-663d-418a-97ff-53e8df3bf460,324.10995,42,,0,
2020-05-19 06:00:02.299,1033.76,e3f2b231-8ea5-474e-ab29-72b96fd06db8.achievement.json,1417,10000,1589760000000,2.9337237,jpgso+yMpj,871049,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-19 06:00:02.299,1409,e3f2b231-8ea5-474e-ab29-72b96fd06db8.binning_data.json,e3f2b231-8ea5-474e-ab29-72b96fd06db8,55.78,8,,0,
2020-03-27 13:00:10.136,1609.21,0326139f-efb1-46a0-8fa6-e6f00872e193.achievement.json,2125,10000,1585267200000,5.3611116,hytsFLPcD3,1197579,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-28 08:10:38.403,2082,0326139f-efb1-46a0-8fa6-e6f00872e193.binning_data.json,0326139f-efb1-46a0-8fa6-e6f00872e193,81.769,43,,0,
2020-01-16 06:16:32.344,3634.06,78568119-748c-4d0f-aaff-ab187b33dcb2.achievement.json,4801,10000,1579132800000,1.3654822,VfS0qUERdZ,2661375,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-17 08:18:13.397,4735,78568119-748c-4d0f-aaff-ab187b33dcb2.binning_data.json,78568119-748c-4d0f-aaff-ab187b33dcb2,181.73999,66,78568119-748c-4d0f-aaff-ab187b33dcb2.source_info.json,0,
2020-03-28 07:00:02.009,1128.47,88bdb714-1136-4fa5-a599-48c39dd5094d.achievement.json,1573,10000,1585267200000,2.5,jpgso+yMpj,913128,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-28 07:00:02.009,1573,88bdb714-1136-4fa5-a599-48c39dd5094d.binning_data.json,88bdb714-1136-4fa5-a599-48c39dd5094d,60.68,0,,0,
2020-05-19 13:57:51.676,2841.809,f2700beb-3f0f-440f-8dfc-3f2323a229b0.achievement.json,3795,10000,1589846400000,1.3368225,VfS0qUERdZ,2125793,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-20 05:47:45.229,3786,f2700beb-3f0f-440f-8dfc-3f2323a229b0.binning_data.json,f2700beb-3f0f-440f-8dfc-3f2323a229b0,138.84,9,f2700beb-3f0f-440f-8dfc-3f2323a229b0.source_info.json,0,
2020-01-09 18:34:26.578,812.44,a049137d-d823-4e85-a1af-3256594e1098.achievement.json,1289,10000,1578528000000,2.4444444,hytsFLPcD3,711974,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-10 07:35:21.760,1281,a049137d-d823-4e85-a1af-3256594e1098.binning_data.json,a049137d-d823-4e85-a1af-3256594e1098,42.88,8,,0,
2020-04-25 06:14:42.025,2038.071,826385f0-e6b7-480b-a0cf-c999b29d776c.achievement.json,2717,10000,1587772800000,1.2883388,VfS0qUERdZ,1581937,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-26 08:35:19.614,2691,826385f0-e6b7-480b-a0cf-c999b29d776c.binning_data.json,826385f0-e6b7-480b-a0cf-c999b29d776c,102.95,26,826385f0-e6b7-480b-a0cf-c999b29d776c.source_info.json,0,
2020-02-20 11:55:05.865,17725.814,38e19fbc-752e-45e5-9a46-dd187381f741.achievement.json,22476,10000,1582156800000,1.5381739,VfS0qUERdZ,11523932,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-21 06:23:56.846,19878,38e19fbc-752e-45e5-9a46-dd187381f741.binning_data.json,38e19fbc-752e-45e5-9a46-dd187381f741,946.673,2598,38e19fbc-752e-45e5-9a46-dd187381f741.source_info.json,0,
2020-01-16 19:39:09.270,3024.608,e2ea2c93-5943-41b5-a289-3c18a5d8ac59.achievement.json,3936,10000,1579132800000,3.3729186,hytsFLPcD3,2127381,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-17 08:18:16.625,3886,e2ea2c93-5943-41b5-a289-3c18a5d8ac59.binning_data.json,e2ea2c93-5943-41b5-a289-3c18a5d8ac59,146.11,50,,0,
2020-02-20 11:55:07.720,16692.809,3dfdae00-2bd3-47bc-86d2-bfc9e7c725cf.achievement.json,20862,10000,1582156800000,3.140806,hytsFLPcD3,10349032,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-21 03:58:24.124,18250,3dfdae00-2bd3-47bc-86d2-bfc9e7c725cf.binning_data.json,3dfdae00-2bd3-47bc-86d2-bfc9e7c725cf,859.352,2612,,0,
2020-05-19 14:00:39.911,2139.626,7edf7518-3219-47ef-8d30-f62870842393.achievement.json,2819,10000,1589846400000,2.75,hytsFLPcD3,1578891,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-20 07:35:14.469,2810,7edf7518-3219-47ef-8d30-f62870842393.binning_data.json,7edf7518-3219-47ef-8d30-f62870842393,100.2,9,,0,
2020-01-17 06:00:01.305,2049.09,783acefc-903e-45ff-821e-8140dbbf9f17.achievement.json,2811,10000,1579132800000,2.2500002,jpgso+yMpj,1644399,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-17 06:00:01.305,2795,783acefc-903e-45ff-821e-8140dbbf9f17.binning_data.json,783acefc-903e-45ff-821e-8140dbbf9f17,107.2,16,,0,
2020-03-28 07:21:12.769,2181.171,1c6c0f05-b286-47a2-8e74-46bd420bc75b.achievement.json,2934,10000,1585353600000,1.3152709,VfS0qUERdZ,1658343,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-29 22:46:45.794,2922,1c6c0f05-b286-47a2-8e74-46bd420bc75b.binning_data.json,1c6c0f05-b286-47a2-8e74-46bd420bc75b,110.961,12,1c6c0f05-b286-47a2-8e74-46bd420bc75b.source_info.json,0,
2020-06-04 08:15:23.434,1574.338,fc56e7f6-962b-4f79-9695-5f0d8480bbc5.achievement.json,2102,10000,1591228800000,2.8055553,hytsFLPcD3,1196140,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-06-05 06:15:08.935,2064,fc56e7f6-962b-4f79-9695-5f0d8480bbc5.binning_data.json,fc56e7f6-962b-4f79-9695-5f0d8480bbc5,77.44,38,,0,
2020-04-25 06:27:36.131,1300.941,eb782951-6900-4a7a-99af-ee1cef4a55af.achievement.json,1704,10000,1587772800000,2.8611112,hytsFLPcD3,940068,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-26 08:35:22.444,1678,eb782951-6900-4a7a-99af-ee1cef4a55af.binning_data.json,eb782951-6900-4a7a-99af-ee1cef4a55af,63.08,26,,0,
2020-02-21 06:23:55.718,13177.22,1e2da6bf-390a-4146-bc28-0d38d1dda0cd.achievement.json,17782,10000,1582156800000,2.8888888,jpgso+yMpj,9971221,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-21 06:23:55.718,17716,1e2da6bf-390a-4146-bc28-0d38d1dda0cd.binning_data.json,1e2da6bf-390a-4146-bc28-0d38d1dda0cd,688.45996,66,,4365,
2020-06-05 06:00:01.940,2031.67,5365b6df-1bbd-41e1-9718-6de840234361.achievement.json,2802,10000,1591228800000,1.8333335,jpgso+yMpj,1697335,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-06-05 06:00:01.940,2796,5365b6df-1bbd-41e1-9718-6de840234361.binning_data.json,5365b6df-1bbd-41e1-9718-6de840234361,106.85,6,,0,
2020-03-28 08:10:38.409,1772.172,b1a0cd10-6855-4a20-aa7e-8f152115a682.achievement.json,2363,10000,1585353600000,2.4722226,hytsFLPcD3,1323209,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-29 22:46:47.917,2354,b1a0cd10-6855-4a20-aa7e-8f152115a682.binning_data.json,b1a0cd10-6855-4a20-aa7e-8f152115a682,86.491,9,,0,
2020-04-26 06:00:01.819,1341.32,f33bd3b1-0d6c-41de-b4b7-25e91d71c7cd.achievement.json,1832,10000,1587772800000,1.6653466,jpgso+yMpj,1122354,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-26 06:00:01.819,1832,f33bd3b1-0d6c-41de-b4b7-25e91d71c7cd.binning_data.json,f33bd3b1-0d6c-41de-b4b7-25e91d71c7cd,70.52,0,,0,
2020-05-20 06:00:02.260,1863.27,f944e2fe-d5f6-49c2-b880-5d8a6d1db682.achievement.json,2561,10000,1589846400000,1.7909898,jpgso+yMpj,1576958,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-20 06:00:02.260,2561,f944e2fe-d5f6-49c2-b880-5d8a6d1db682.binning_data.json,f944e2fe-d5f6-49c2-b880-5d8a6d1db682,96.85,0,,0,
2020-01-17 08:18:12.905,3117.692,1e3eee1e-2230-452f-b770-224e7824e1b2.achievement.json,4180,10000,1579219200000,1.3184063,VfS0qUERdZ,2364743,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-18 05:17:25.919,4135,1e3eee1e-2230-452f-b770-224e7824e1b2.binning_data.json,1e3eee1e-2230-452f-b770-224e7824e1b2,159.04,45,1e3eee1e-2230-452f-b770-224e7824e1b2.source_info.json,0,
2020-03-29 07:00:02.238,775.79,f72fbe7d-cd2d-4af5-8917-0552678f47ce.achievement.json,1075,10000,1585353600000,2.511222,jpgso+yMpj,635131,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-29 07:00:02.238,1072,f72fbe7d-cd2d-4af5-8917-0552678f47ce.binning_data.json,f72fbe7d-cd2d-4af5-8917-0552678f47ce,43.55,3,,0,
2020-02-21 14:55:15.959,5354.604,23e6c68f-aeb9-4111-9649-3835a61326e3.achievement.json,7062,10000,1582243200000,1.4329667,VfS0qUERdZ,3736726,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-22 08:10:31.096,6905,23e6c68f-aeb9-4111-9649-3835a61326e3.binning_data.json,23e6c68f-aeb9-4111-9649-3835a61326e3,262.78,157,23e6c68f-aeb9-4111-9649-3835a61326e3.source_info.json,0,
2020-01-17 08:18:16.646,2494.97,bccbeed9-9860-47de-bb46-eb9ecac52448.achievement.json,3294,10000,1579219200000,3.0843542,hytsFLPcD3,1789805,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-18 05:17:28.625,3236,bccbeed9-9860-47de-bb46-eb9ecac52448.binning_data.json,bccbeed9-9860-47de-bb46-eb9ecac52448,122.04,58,,0,
2020-01-18 06:00:01.568,2162.51,ec6c6800-59fe-4bde-ad1b-b4c949f3e2be.achievement.json,2969,10000,1579219200000,2.2500002,jpgso+yMpj,1760722,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-18 06:00:01.568,2953,ec6c6800-59fe-4bde-ad1b-b4c949f3e2be.binning_data.json,ec6c6800-59fe-4bde-ad1b-b4c949f3e2be,116.22,16,,0,
